customer_id,signup_date,age,gender,city,state,region,subscription_type,acquisition_channel
C07390,2025-02-24 22:27:16,19.0,Male,Pune,Maharashtra,West,Basic,Social Media
C07391,2025-07-11 20:48:04,21.0,Male,Jaipur,Rajasthan,North,Free,Organic
C07392,2025-11-05 05:00:20,41.0,Female,Guwahati,Assam,East,Basic,Paid Ads
C07393,2025-07-06 21:56:56,35.0,Male,Chennai,Tamil Nadu,South,Basic,Organic
C07394,2025-02-11 17:24:12,28.0,Female,Delhi,Delhi,North,Basic,Paid Ads
C07395,2025-05-03 21:27:18,54.0,Male,Mumbai,Maharashtra,West,Free,Referral
C07396,2025-01-23 13:33:15,43.0,Female,Bhubaneswar,Odisha,East,Free,Organic
C07397,2025-05-06 07:22:16,25.0,Male,Bhubaneswar,Odisha,East,Premium,Social Media
C07398,2025-07-03 21:41:02,39.0,Male,Chennai,Tamil Nadu,South,Free,Organic
C07399,2025-02-13 01:57:28,22.0,Female,Jaipur,Rajasthan,North,Free,Organic
C07400,2025-03-29 21:55:25,19.0,Female,Pune,Maharashtra,West,Free,Organic
C07401,2025-01-20 04:46:29,22.0,Male,Kolkata,West Bengal,East,Free,Organic
C07402,2025-05-11 21:38:05,52.0,Female,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C07403,2025-09-01 16:54:13,49.0,Other,Jaipur,Rajasthan,North,Free,Organic
C07404,2025-02-22 17:41:07,36.0,Male,Pune,Maharashtra,West,Basic,Email
C07405,2025-01-28 02:16:07,56.0,Female,Pune,Maharashtra,West,Free,Email
C07406,2025-09-13 06:13:53,21.0,Male,Kolkata,West Bengal,East,Basic,Paid Ads
C07407,2025-08-19 18:53:24,40.0,Male,Delhi,Delhi,North,Free,Referral
C07408,2025-02-03 03:34:08,36.0,Male,Hyderabad,Telangana,South,Free,Email
C07409,2025-03-01 15:50:01,43.0,Male,Guwahati,Assam,East,Premium,Social Media
C07410,2025-05-04 19:22:53,43.0,Male,Lucknow,Uttar Pradesh,North,Basic,Organic
C07411,2025-05-22 13:37:36,24.0,Male,Ahmedabad,Gujarat,West,Basic,Social Media
C07412,2025-09-01 07:01:53,49.0,Male,Mumbai,Maharashtra,West,Free,Organic
C07413,2025-10-12 18:56:27,50.0,Female,Ahmedabad,Gujarat,West,Free,Paid Ads
C07414,2025-04-15 01:52:35,43.0,Female,Chennai,Tamil Nadu,South,Basic,Paid Ads
C07415,2025-05-08 06:38:36,41.0,Female,Mumbai,Maharashtra,West,Free,Referral
C07416,2025-04-19 02:41:51,40.0,Male,Delhi,Delhi,North,Basic,Organic
C07417,2025-11-05 13:04:36,55.0,Female,Mumbai,Maharashtra,West,Basic,Organic
C07418,2025-05-06 15:25:10,43.0,Male,Bhubaneswar,Odisha,East,Basic,Social Media
C07419,2025-05-13 18:58:49,48.0,Male,Kolkata,West Bengal,East,Basic,Social Media
C07420,2025-06-12 03:27:12,23.0,Female,Jaipur,Rajasthan,North,Free,Paid Ads
C07421,2025-03-20 18:10:03,48.0,Female,Guwahati,Assam,East,Free,Referral
C07422,2025-02-27 17:00:58,57.0,Male,Delhi,Delhi,North,Basic,Referral
C07423,2025-10-28 00:09:03,29.0,Male,Pune,Maharashtra,West,Basic,Paid Ads
C07424,2025-02-18 03:30:44,34.0,Female,Mumbai,Maharashtra,West,Free,Organic
C07425,2025-08-22 12:32:14,43.0,Female,Ahmedabad,Gujarat,West,Free,Paid Ads
C07426,2025-01-19 15:35:02,20.0,Male,Mumbai,Maharashtra,West,Free,Email
C07427,2025-11-25 14:22:01,32.0,Female,Guwahati,Assam,East,Basic,Social Media
C07428,2025-08-16 18:22:14,55.0,Male,Mumbai,Maharashtra,West,Free,Paid Ads
C07429,2025-02-10 11:09:39,41.0,Female,Jaipur,Rajasthan,North,Premium,Organic
C07430,2025-06-08 20:42:33,47.0,Male,Lucknow,Uttar Pradesh,North,Basic,Email
C07431,2025-06-09 16:52:20,53.0,Male,Mumbai,Maharashtra,West,Premium,Referral
C07432,2025-07-23 12:17:40,44.0,Male,Ahmedabad,Gujarat,West,Basic,Paid Ads
C07433,2025-01-07 14:00:10,39.0,Female,Guwahati,Assam,East,Free,Organic
C07434,2025-08-20 14:42:07,19.0,Male,Bhubaneswar,Odisha,East,Free,Social Media
C07435,2025-06-13 03:22:58,24.0,Female,Bhubaneswar,Odisha,East,Premium,Paid Ads
C07436,2025-03-30 06:38:28,33.0,Female,Chennai,Tamil Nadu,South,Basic,Referral
C07437,2025-08-09 23:30:15,41.0,Female,Bhubaneswar,Odisha,East,Free,Referral
C07438,2025-03-03 05:57:26,47.0,Male,Guwahati,Assam,East,Premium,Referral
C07439,2025-07-19 22:05:27,18.0,Male,Ahmedabad,Gujarat,West,Free,Paid Ads
C07440,2025-07-02 13:43:40,44.0,Male,Kolkata,West Bengal,East,Free,Referral
C07441,2025-01-15 22:42:44,26.0,Male,Delhi,Delhi,North,Basic,Organic
C07442,2025-01-27 06:05:14,24.0,Other,Kolkata,West Bengal,East,Premium,Referral
C07443,2025-10-11 10:05:05,22.0,Other,Bhubaneswar,Odisha,East,Free,Organic
C07444,2025-01-28 14:38:15,47.0,Male,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C07445,2025-10-14 09:37:44,59.0,Male,Ahmedabad,Gujarat,West,Free,Paid Ads
C07446,2025-09-18 11:24:49,44.0,Female,Delhi,Delhi,North,Premium,Referral
C07447,2025-03-22 13:30:53,27.0,Female,Delhi,Delhi,North,Basic,Social Media
C07448,2025-06-21 22:28:15,42.0,Female,Ahmedabad,Gujarat,West,Free,Referral
C07449,2025-02-24 18:14:40,35.0,Male,Jaipur,Rajasthan,North,Basic,Organic
C07450,2025-05-25 05:33:47,24.0,Male,Kolkata,West Bengal,East,Free,Paid Ads
C07451,2025-06-06 15:46:13,48.0,Female,Delhi,Delhi,North,Basic,Organic
C07452,2025-09-03 16:44:18,49.0,Male,Ahmedabad,Gujarat,West,Premium,Paid Ads
C07453,2025-03-28 00:04:32,28.0,Female,Ahmedabad,Gujarat,West,Basic,Referral
C07454,2025-09-30 16:04:53,27.0,Male,Delhi,Delhi,North,Premium,Organic
C07455,2025-11-19 07:30:03,39.0,Female,Bengaluru,Karnataka,South,Basic,Paid Ads
C07456,2025-07-21 18:23:59,48.0,Female,Chennai,Tamil Nadu,South,Free,Email
C07457,2025-11-10 09:48:40,58.0,Male,Jaipur,Rajasthan,North,Basic,Social Media
C07458,2025-10-08 02:46:20,31.0,Male,Pune,Maharashtra,West,Free,Social Media
C07459,2025-09-11 20:26:45,20.0,Female,Bhubaneswar,Odisha,East,Basic,Social Media
C07460,2025-07-29 00:26:35,41.0,Male,Mumbai,Maharashtra,West,Basic,Paid Ads
C07461,2025-04-21 22:00:15,31.0,Female,Mumbai,Maharashtra,West,Premium,Social Media
C07462,2025-06-28 15:10:29,33.0,Male,Mumbai,Maharashtra,West,Free,Organic
C07463,2025-02-08 06:54:40,45.0,Male,Chennai,Tamil Nadu,South,Premium,Organic
C07464,2025-10-24 21:41:40,52.0,Female,Mumbai,Maharashtra,West,Premium,Paid Ads
C07465,2025-07-19 05:51:30,57.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C07466,2025-06-10 17:55:34,19.0,Male,Pune,Maharashtra,West,Premium,Paid Ads
C07467,2025-05-04 04:44:59,51.0,Male,Hyderabad,Telangana,South,Free,Organic
C07468,2025-10-13 05:44:31,35.0,Female,Jaipur,Rajasthan,North,Free,Email
C07469,2025-10-04 07:17:48,24.0,Female,Delhi,Delhi,North,Premium,Social Media
C07470,2025-09-28 18:21:14,55.0,Male,Pune,Maharashtra,West,Free,Email
C07471,2025-10-20 11:20:37,59.0,Male,Hyderabad,Telangana,South,Basic,Social Media
C07472,2025-05-13 17:32:04,24.0,Male,Bhubaneswar,Odisha,East,Basic,Email
C07473,2025-01-01 15:44:42,,Female,Hyderabad,Telangana,South,Free,Paid Ads
C07474,2025-06-26 00:11:20,60.0,Female,Delhi,Delhi,North,Basic,Paid Ads
C07475,2025-04-27 21:36:15,33.0,Male,Ahmedabad,Gujarat,West,Free,Organic
C07476,2025-03-31 15:08:52,,Female,Mumbai,Maharashtra,West,Free,Referral
C07477,2025-08-04 16:59:58,37.0,Male,Lucknow,Uttar Pradesh,North,Premium,Social Media
C07478,2025-03-07 01:08:36,48.0,Female,Kolkata,West Bengal,East,Premium,Paid Ads
C07479,2025-01-17 08:11:37,36.0,Male,Hyderabad,Telangana,South,Free,Organic
C07480,2025-09-23 06:45:23,39.0,Female,Mumbai,Maharashtra,West,Free,Paid Ads
C07481,2025-11-17 12:17:08,38.0,Female,Mumbai,Maharashtra,West,Free,Organic
C07482,2025-01-14 02:46:30,35.0,Female,Kolkata,West Bengal,East,Premium,Social Media
C07483,2025-07-12 21:09:55,49.0,Female,Ahmedabad,Gujarat,West,Free,Paid Ads
C07484,2025-05-24 07:36:24,51.0,Female,Ahmedabad,Gujarat,West,Free,Email
C07485,2025-06-26 14:16:59,44.0,Female,Mumbai,Maharashtra,West,Premium,Email
C07486,2025-09-11 04:16:01,55.0,Male,Jaipur,Rajasthan,North,Free,Organic
C07487,2025-01-24 13:26:15,47.0,Male,Mumbai,Maharashtra,West,Free,Email
C07488,2025-07-04 14:07:52,50.0,Female,Chennai,Tamil Nadu,South,Free,Email
C07489,2025-01-29 17:55:16,44.0,Female,Delhi,Delhi,North,Premium,Referral
C07490,2025-01-04 22:52:54,40.0,Female,Hyderabad,Telangana,South,Free,Social Media
C07491,2025-09-25 07:27:17,60.0,Male,Bhubaneswar,Odisha,East,Free,Organic
C07492,2025-07-19 22:13:04,36.0,Female,Ahmedabad,Gujarat,West,Premium,Email
C07493,2025-10-26 00:45:19,48.0,Male,Pune,Maharashtra,West,Premium,Paid Ads
C07494,2025-07-11 01:05:11,21.0,Male,Jaipur,Rajasthan,North,Free,Email
C07495,2025-02-28 06:07:36,36.0,Female,Chennai,Tamil Nadu,South,Basic,Paid Ads
C07496,2025-01-18 04:42:17,,Male,Bhubaneswar,Odisha,East,Free,Social Media
C07497,2025-02-17 23:14:18,57.0,Male,Guwahati,Assam,East,Basic,Paid Ads
C07498,2025-04-04 04:46:56,39.0,Female,Chennai,Tamil Nadu,South,Free,Paid Ads
C07499,2025-04-27 06:02:19,26.0,Male,Kolkata,West Bengal,East,Free,Email
C07500,2025-07-01 14:28:53,48.0,Female,Delhi,Delhi,North,Basic,Referral
C07501,2025-04-18 21:56:57,27.0,Female,Jaipur,Rajasthan,North,Basic,Social Media
C07502,2025-08-09 15:08:39,27.0,Female,Hyderabad,Telangana,South,Free,Referral
C07503,2025-07-01 03:21:08,47.0,Other,Guwahati,Assam,East,Free,Email
C07504,2025-11-26 04:14:47,27.0,Female,Bhubaneswar,Odisha,East,Premium,Social Media
C07505,2025-06-12 21:16:54,53.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C07506,2025-07-01 13:02:30,35.0,Female,Hyderabad,Telangana,South,Basic,Social Media
C07507,2025-06-26 11:57:42,60.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C07508,2025-08-05 22:27:36,36.0,Male,Pune,Maharashtra,West,Basic,Social Media
C07509,2025-02-21 14:03:01,60.0,Female,Delhi,Delhi,North,Free,Paid Ads
C07510,2025-11-28 07:17:46,40.0,Female,Bengaluru,Karnataka,South,Free,Referral
C07511,2025-08-01 17:14:16,21.0,Female,Bengaluru,Karnataka,South,Basic,Social Media
C07512,2025-10-10 09:15:17,29.0,Female,Bengaluru,Karnataka,South,Free,Referral
C07513,2025-06-08 12:24:15,41.0,Female,Kolkata,West Bengal,East,Basic,Referral
C07514,2025-07-05 21:56:54,,Female,Guwahati,Assam,East,Free,Email
C07515,2025-10-01 21:11:42,21.0,Female,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C07516,2025-05-03 10:24:54,44.0,Male,Hyderabad,Telangana,South,Basic,Referral
C07517,2025-09-29 05:21:05,55.0,Female,Pune,Maharashtra,West,Free,Organic
C07518,2025-05-07 09:43:24,56.0,Male,Guwahati,Assam,East,Free,Paid Ads
C07519,2025-07-23 04:14:51,25.0,Other,Bengaluru,Karnataka,South,Free,Organic
C07520,2025-04-27 09:38:15,43.0,Female,Guwahati,Assam,East,Free,Referral
C07521,2025-08-03 22:37:30,51.0,Female,Mumbai,Maharashtra,West,Free,Paid Ads
C07522,2025-09-22 00:23:33,26.0,Female,Ahmedabad,Gujarat,West,Free,Social Media
C07523,2025-10-07 21:46:59,,Female,Delhi,Delhi,North,Free,Paid Ads
C07524,2025-05-04 09:15:06,18.0,Male,Lucknow,Uttar Pradesh,North,Premium,Organic
C07525,2025-04-22 23:54:20,25.0,Female,Mumbai,Maharashtra,West,Free,Paid Ads
C07526,2025-09-01 20:30:39,27.0,Male,Delhi,Delhi,North,Premium,Organic
C07527,2025-01-30 20:39:03,60.0,Male,Jaipur,Rajasthan,North,Premium,Organic
C07528,2025-11-27 07:22:56,,Male,Lucknow,Uttar Pradesh,North,Free,Social Media
C07529,2025-03-24 16:36:09,48.0,Female,Delhi,Delhi,North,Free,Paid Ads
C07530,2025-11-23 10:31:24,56.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C07531,2025-09-20 23:51:40,20.0,Male,Kolkata,West Bengal,East,Basic,Organic
C07532,2025-06-10 19:45:07,56.0,Male,Bhubaneswar,Odisha,East,Basic,Paid Ads
C07533,2025-08-27 03:00:35,55.0,Female,Bhubaneswar,Odisha,East,Basic,Social Media
C07534,2025-08-01 23:42:33,52.0,Male,Pune,Maharashtra,West,Basic,Paid Ads
C07535,2025-08-25 18:34:39,25.0,Male,Chennai,Tamil Nadu,South,Free,Organic
C07536,2025-03-01 02:34:00,18.0,Female,Delhi,Delhi,North,Premium,Paid Ads
C07537,2025-04-13 12:58:36,22.0,Male,Hyderabad,Telangana,South,Free,Email
C07538,2025-10-11 06:42:29,44.0,Male,Pune,Maharashtra,West,Premium,Paid Ads
C07539,2025-06-30 02:13:07,43.0,Male,Pune,Maharashtra,West,Free,Organic
C07540,2025-11-25 16:39:11,60.0,Female,Pune,Maharashtra,West,Free,Referral
C07541,2025-01-13 16:43:40,43.0,Female,Guwahati,Assam,East,Premium,Social Media
C07542,2025-07-16 08:32:16,28.0,Female,Kolkata,West Bengal,East,Basic,Organic
C07543,2025-06-15 14:37:27,51.0,Female,Delhi,Delhi,North,Basic,Referral
C07544,2025-04-22 11:51:52,58.0,Male,Bengaluru,Karnataka,South,Free,Social Media
C07545,2025-05-02 00:03:16,19.0,Male,Kolkata,West Bengal,East,Premium,Organic
C07546,2025-01-03 10:45:40,38.0,Male,Guwahati,Assam,East,Premium,Email
C07547,2025-07-30 15:30:33,43.0,Female,Hyderabad,Telangana,South,Free,Referral
C07548,2025-05-31 16:46:07,29.0,Female,Ahmedabad,Gujarat,West,Free,Paid Ads
C07549,2025-04-30 12:36:07,,Female,Chennai,Tamil Nadu,South,Basic,Email
C07550,2025-06-02 08:58:15,58.0,Male,Lucknow,Uttar Pradesh,North,Premium,Organic
C07551,2025-04-25 06:02:23,40.0,Male,Bengaluru,Karnataka,South,Basic,Social Media
C07552,2025-03-01 10:36:51,59.0,Male,Ahmedabad,Gujarat,West,Premium,Social Media
C07553,2025-04-15 22:27:49,22.0,Female,Jaipur,Rajasthan,North,Free,Paid Ads
C07554,2025-07-14 01:59:21,26.0,Male,Mumbai,Maharashtra,West,Premium,Organic
C07555,2025-10-22 15:57:40,27.0,Female,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C07556,2025-06-10 05:17:59,27.0,Male,Mumbai,Maharashtra,West,Free,Organic
C07557,2025-06-17 05:14:48,31.0,Female,Kolkata,West Bengal,East,Free,Referral
C07558,2025-11-22 01:06:52,53.0,Male,Ahmedabad,Gujarat,West,Basic,Social Media
C07559,2025-11-16 14:15:44,27.0,Male,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C07560,2025-11-16 02:51:20,54.0,Male,Chennai,Tamil Nadu,South,Premium,Referral
C07561,2025-05-02 10:30:36,58.0,Male,Lucknow,Uttar Pradesh,North,Premium,Organic
C07562,2025-05-23 09:47:49,55.0,Male,Lucknow,Uttar Pradesh,North,Basic,Organic
C07563,2025-01-16 01:33:29,39.0,Female,Guwahati,Assam,East,Free,Social Media
C07564,2025-04-21 11:20:04,40.0,Male,Delhi,Delhi,North,Free,Organic
C07565,2025-03-28 07:08:22,33.0,Male,Pune,Maharashtra,West,Free,Organic
C07566,2025-02-07 06:47:06,28.0,Female,Bengaluru,Karnataka,South,Basic,Email
C07567,2025-05-02 16:36:39,52.0,Female,Hyderabad,Telangana,South,Free,Paid Ads
C07568,2025-05-26 16:11:52,37.0,Male,Bhubaneswar,Odisha,East,Basic,Referral
C07569,2025-03-03 17:20:56,54.0,Female,Hyderabad,Telangana,South,Basic,Organic
C07570,2025-03-17 15:12:41,58.0,Female,Kolkata,West Bengal,East,Basic,Organic
C07571,2025-02-04 20:56:42,22.0,Male,Mumbai,Maharashtra,West,Free,Paid Ads
C07572,2025-04-20 12:16:34,53.0,Female,Lucknow,Uttar Pradesh,North,Basic,Referral
C07573,2025-04-03 21:09:27,30.0,Male,Bhubaneswar,Odisha,East,Free,Email
C07574,2025-11-27 22:37:04,34.0,Male,Delhi,Delhi,North,Free,Referral
C07575,2025-05-21 22:18:46,43.0,Other,Guwahati,Assam,East,Premium,Organic
C07576,2025-04-05 09:25:31,37.0,Male,Guwahati,Assam,East,Free,Paid Ads
C07577,2025-09-06 07:36:15,56.0,Male,Lucknow,Uttar Pradesh,North,Premium,Organic
C07578,2025-09-10 08:26:54,50.0,Other,Jaipur,Rajasthan,North,Free,Organic
C07579,2025-04-26 00:44:36,47.0,Female,Hyderabad,Telangana,South,Free,Paid Ads
C07580,2025-03-21 18:06:41,33.0,Female,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C07581,2025-08-07 04:29:11,24.0,Female,Delhi,Delhi,North,Premium,Organic
C07582,2025-08-24 10:25:40,47.0,Female,Ahmedabad,Gujarat,West,Premium,Email
C07583,2025-01-07 18:15:41,19.0,Female,Bhubaneswar,Odisha,East,Free,Referral
C07584,2025-02-11 07:04:27,29.0,Male,Guwahati,Assam,East,Free,Organic
C07585,2025-09-22 14:44:50,60.0,Male,Jaipur,Rajasthan,North,Basic,Organic
C07586,2025-03-25 00:18:24,57.0,Male,Lucknow,Uttar Pradesh,North,Premium,Social Media
C07587,2025-04-19 10:21:46,18.0,Male,Ahmedabad,Gujarat,West,Basic,Email
C07588,2025-10-09 09:43:18,20.0,Male,Lucknow,Uttar Pradesh,North,Premium,Referral
C07589,2025-03-04 10:02:02,25.0,Female,Jaipur,Rajasthan,North,Free,Paid Ads
C07590,2025-05-17 23:36:11,43.0,Male,Kolkata,West Bengal,East,Basic,Social Media
C07591,2025-05-22 03:23:46,57.0,Male,Bhubaneswar,Odisha,East,Basic,Email
C07592,2025-11-05 08:48:54,28.0,Female,Bengaluru,Karnataka,South,Free,Organic
C07593,2025-03-24 11:59:55,38.0,Female,Jaipur,Rajasthan,North,Basic,Social Media
C07594,2025-08-17 06:32:33,22.0,Female,Hyderabad,Telangana,South,Premium,Social Media
C07595,2025-09-09 13:12:35,57.0,Female,Guwahati,Assam,East,Premium,Paid Ads
C07596,2025-03-31 05:50:09,43.0,Female,Bengaluru,Karnataka,South,Free,Organic
C07597,2025-05-27 04:53:40,38.0,Female,Kolkata,West Bengal,East,Free,Referral
C07598,2025-07-08 11:45:02,26.0,Female,Bhubaneswar,Odisha,East,Free,Organic
C07599,2025-08-14 17:45:43,34.0,Female,Chennai,Tamil Nadu,South,Free,Organic
C07600,2025-08-24 06:06:57,54.0,Female,Mumbai,Maharashtra,West,Premium,Email
C07601,2025-10-11 22:59:37,19.0,Female,Delhi,Delhi,North,Free,Paid Ads
C07602,2025-03-09 21:53:22,57.0,Female,Bhubaneswar,Odisha,East,Basic,Paid Ads
C07603,2025-06-26 05:59:05,45.0,Male,Delhi,Delhi,North,Free,Organic
C07604,2025-02-10 11:08:11,44.0,Female,Bengaluru,Karnataka,South,Basic,Paid Ads
C07605,2025-04-24 10:36:12,57.0,Female,Mumbai,Maharashtra,West,Free,Social Media
C07606,2025-10-30 02:36:52,18.0,Female,Delhi,Delhi,North,Free,Organic
C07607,2025-10-28 06:28:43,28.0,Male,Guwahati,Assam,East,Free,Paid Ads
C07608,2025-10-26 22:01:31,56.0,Male,Lucknow,Uttar Pradesh,North,Basic,Organic
C07609,2025-11-09 15:48:56,35.0,Male,Mumbai,Maharashtra,West,Basic,Paid Ads
C07610,2025-10-05 07:36:15,44.0,Female,Bhubaneswar,Odisha,East,Free,Social Media
C07611,2025-11-11 23:48:41,27.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C07612,2025-07-18 07:27:54,53.0,Male,Bhubaneswar,Odisha,East,Basic,Organic
C07613,2025-05-07 14:45:24,38.0,Female,Chennai,Tamil Nadu,South,Basic,Paid Ads
C07614,2025-11-17 06:02:54,45.0,Male,Ahmedabad,Gujarat,West,Free,Referral
C07615,2025-01-04 16:55:09,18.0,Male,Pune,Maharashtra,West,Free,Paid Ads
C07616,2025-05-11 04:52:47,31.0,Female,Pune,Maharashtra,West,Free,Referral
C07617,2025-04-10 20:33:55,37.0,Female,Mumbai,Maharashtra,West,Free,Organic
C07618,2025-10-02 16:14:17,26.0,Female,Delhi,Delhi,North,Free,Paid Ads
C07619,2025-06-15 22:18:12,,Male,Bengaluru,Karnataka,South,Basic,Organic
C07620,2025-11-17 14:28:56,21.0,Female,Ahmedabad,Gujarat,West,Premium,Organic
C07621,2025-06-22 03:12:03,54.0,Female,Bengaluru,Karnataka,South,Free,Paid Ads
C07622,2025-04-21 04:58:28,35.0,Male,Jaipur,Rajasthan,North,Basic,Paid Ads
C07623,2025-03-08 20:06:12,,Other,Bhubaneswar,Odisha,East,Basic,Organic
C07624,2025-02-21 06:46:59,,Female,Jaipur,Rajasthan,North,Premium,Organic
C07625,2025-04-26 02:28:35,27.0,Male,Jaipur,Rajasthan,North,Basic,Referral
C07626,2025-09-29 20:46:18,26.0,Female,Jaipur,Rajasthan,North,Premium,Paid Ads
C07627,2025-01-31 01:15:00,45.0,Male,Hyderabad,Telangana,South,Basic,Organic
C07628,2025-01-27 14:52:43,45.0,Female,Pune,Maharashtra,West,Basic,Organic
C07629,2025-08-27 18:17:57,30.0,Female,Hyderabad,Telangana,South,Free,Social Media
C07630,2025-02-03 11:10:55,35.0,Male,Jaipur,Rajasthan,North,Free,Organic
C07631,2025-10-27 18:49:42,29.0,Female,Ahmedabad,Gujarat,West,Premium,Paid Ads
C07632,2025-09-01 21:50:38,25.0,Female,Lucknow,Uttar Pradesh,North,Basic,Paid Ads
C07633,2025-03-21 18:38:45,40.0,Other,Pune,Maharashtra,West,Free,Social Media
C07634,2025-09-02 00:21:36,22.0,Male,Chennai,Tamil Nadu,South,Premium,Social Media
C07635,2025-11-16 20:47:58,24.0,Female,Jaipur,Rajasthan,North,Free,Referral
C07636,2025-09-02 06:48:17,32.0,Female,Bhubaneswar,Odisha,East,Free,Paid Ads
C07637,2025-01-30 07:17:26,20.0,Male,Mumbai,Maharashtra,West,Basic,Referral
C07638,2025-07-09 02:12:13,35.0,Male,Delhi,Delhi,North,Basic,Referral
C07639,2025-08-06 02:28:34,,Female,Guwahati,Assam,East,Basic,Paid Ads
C07640,2025-04-05 05:54:35,43.0,Female,Guwahati,Assam,East,Free,Social Media
C07641,2025-05-18 16:10:49,55.0,Male,Mumbai,Maharashtra,West,Premium,Email
C07642,2025-05-17 15:26:18,50.0,Female,Ahmedabad,Gujarat,West,Premium,Paid Ads
C07643,2025-05-11 06:09:16,38.0,Male,Pune,Maharashtra,West,Free,Social Media
C07644,2025-08-07 09:43:49,,Male,Ahmedabad,Gujarat,West,Free,Paid Ads
C07645,2025-01-27 10:31:22,60.0,Female,Guwahati,Assam,East,Free,Paid Ads
C07646,2025-03-03 16:31:15,19.0,Female,Lucknow,Uttar Pradesh,North,Premium,Paid Ads
C07647,2025-06-18 15:33:15,42.0,Male,Delhi,Delhi,North,Premium,Organic
C07648,2025-07-21 07:57:50,58.0,Female,Kolkata,West Bengal,East,Basic,Email
C07649,2025-07-27 15:41:30,36.0,Female,Ahmedabad,Gujarat,West,Premium,Social Media
C07650,2025-06-02 16:56:36,55.0,Female,Jaipur,Rajasthan,North,Basic,Paid Ads
C07651,2025-07-16 16:26:38,42.0,Female,Guwahati,Assam,East,Free,Social Media
C07652,2025-10-22 20:21:25,56.0,Male,Kolkata,West Bengal,East,Free,Referral
C07653,2025-01-30 23:14:42,21.0,Female,Bhubaneswar,Odisha,East,Free,Organic
C07654,2025-05-23 08:48:00,20.0,Male,Hyderabad,Telangana,South,Free,Organic
C07655,2025-01-02 10:45:54,51.0,Other,Delhi,Delhi,North,Basic,Social Media
C07656,2025-02-25 12:40:21,59.0,Male,Jaipur,Rajasthan,North,Free,Social Media
C07657,2025-11-18 06:58:43,27.0,Male,Lucknow,Uttar Pradesh,North,Free,Email
C07658,2025-07-05 05:40:22,44.0,Male,Delhi,Delhi,North,Free,Organic
C07659,2025-07-29 10:01:00,43.0,Female,Pune,Maharashtra,West,Basic,Referral
C07660,2025-06-20 16:03:22,44.0,Male,Lucknow,Uttar Pradesh,North,Premium,Referral
C07661,2025-07-03 04:29:05,18.0,Female,Bhubaneswar,Odisha,East,Premium,Referral
C07662,2025-10-20 19:28:43,37.0,Female,Jaipur,Rajasthan,North,Basic,Referral
C07663,2025-03-14 14:24:03,42.0,Male,Chennai,Tamil Nadu,South,Basic,Organic
C07664,2025-01-14 19:47:35,27.0,Male,Mumbai,Maharashtra,West,Free,Organic
C07665,2025-10-08 05:20:10,18.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C07666,2025-09-01 10:57:09,33.0,Male,Pune,Maharashtra,West,Free,Paid Ads
C07667,2025-08-01 20:52:09,28.0,Male,Jaipur,Rajasthan,North,Free,Paid Ads
C07668,2025-04-11 03:02:10,21.0,Male,Jaipur,Rajasthan,North,Basic,Social Media
C07669,2025-10-07 04:51:05,52.0,Male,Bengaluru,Karnataka,South,Free,Organic
C07670,2025-03-20 12:42:35,30.0,Male,Pune,Maharashtra,West,Basic,Paid Ads
C07671,2025-01-07 21:50:09,38.0,Female,Bengaluru,Karnataka,South,Free,Email
C07672,2025-01-22 04:08:46,32.0,Female,Delhi,Delhi,North,Free,Paid Ads
C07673,2025-04-15 14:44:18,27.0,Female,Chennai,Tamil Nadu,South,Premium,Organic
C07674,2025-08-13 13:37:20,55.0,Male,Jaipur,Rajasthan,North,Free,Organic
C07675,2025-06-11 13:08:48,28.0,Female,Delhi,Delhi,North,Free,Referral
C07676,2025-04-07 14:05:21,49.0,Male,Delhi,Delhi,North,Free,Organic
C07677,2025-02-04 09:08:45,50.0,Female,Jaipur,Rajasthan,North,Free,Email
C07678,2025-08-18 22:47:24,37.0,Female,Bengaluru,Karnataka,South,Basic,Referral
C07679,2025-05-24 14:43:20,53.0,Male,Kolkata,West Bengal,East,Basic,Referral
C07680,2025-09-03 09:57:59,47.0,Male,Bhubaneswar,Odisha,East,Free,Paid Ads
C07681,2025-01-23 22:11:55,27.0,Male,Chennai,Tamil Nadu,South,Premium,Email
C07682,2025-07-22 14:57:34,32.0,Male,Lucknow,Uttar Pradesh,North,Basic,Referral
C07683,2025-10-06 19:19:22,46.0,Female,Jaipur,Rajasthan,North,Free,Referral
C07684,2025-10-02 08:07:54,18.0,Male,Pune,Maharashtra,West,Free,Social Media
C07685,2025-09-29 21:53:50,38.0,Female,Bhubaneswar,Odisha,East,Basic,Social Media
C07686,2025-08-05 01:15:04,32.0,Male,Hyderabad,Telangana,South,Basic,Organic
C07687,2025-10-11 15:54:46,20.0,Female,Delhi,Delhi,North,Free,Organic
