order_id,delivery_date,promised_date,delivery_days,delivery_status,cancellation_flag,return_flag,return_reason
O052771,2025-04-25 17:09:49,2025-04-26 17:09:49,4.0,On Time,0,0,
O052772,2025-11-04 00:09:24,2025-11-05 00:09:24,6.0,On Time,0,1,Damaged
O052773,,,,Cancelled,1,0,
O052774,2025-07-02 16:08:04,2025-07-01 16:08:04,4.0,Late,0,0,
O052775,2025-04-05 17:31:32,2025-04-05 17:31:32,3.0,On Time,0,0,
O052776,2025-09-11 07:20:31,2025-09-11 07:20:31,4.0,On Time,0,0,
O052777,2025-09-16 06:28:22,2025-09-17 06:28:22,2.0,On Time,0,0,
O052778,2025-09-04 18:52:27,2025-09-04 18:52:27,2.0,On Time,0,0,
O052779,2025-01-24 16:38:28,2025-01-24 16:38:28,4.0,On Time,0,0,
O052780,2025-09-04 21:25:26,2025-09-03 21:25:26,5.0,Late,0,0,
O052781,2025-10-16 03:08:36,2025-10-15 03:08:36,4.0,Late,0,0,
O052782,2025-04-25 20:42:29,2025-04-25 20:42:29,3.0,On Time,0,0,
O052783,2025-10-27 02:35:12,2025-10-27 02:35:12,4.0,On Time,0,1,Quality
O052784,2025-09-11 16:21:02,2025-09-12 16:21:02,1.0,On Time,0,0,
O052785,2025-09-29 10:17:16,2025-09-29 10:17:16,2.0,On Time,0,0,
O052786,2025-09-30 01:04:33,2025-10-01 01:04:33,4.0,On Time,0,0,
O052787,2025-10-14 00:20:07,2025-10-14 00:20:07,3.0,On Time,0,0,
O052788,2025-08-11 05:24:36,2025-08-11 05:24:36,2.0,On Time,0,0,
O052789,2025-12-10 06:20:55,2025-12-11 06:20:55,4.0,On Time,0,0,
O052790,2025-10-19 04:44:06,2025-10-19 04:44:06,4.0,On Time,0,0,
O052791,2025-11-05 10:57:57,2025-11-05 10:57:57,3.0,On Time,0,0,
O052792,,,,Cancelled,1,0,
O052793,2025-07-30 21:56:51,2025-07-30 21:56:51,3.0,On Time,0,0,
O052794,2025-03-08 17:55:22,2025-03-09 17:55:22,5.0,On Time,0,0,
O052795,2025-02-03 07:19:37,2025-02-04 07:19:37,5.0,On Time,0,0,
O052796,,,,Cancelled,1,0,
O052797,2025-11-27 09:49:39,2025-11-28 09:49:39,1.0,On Time,0,0,
O052798,2025-02-15 14:25:40,2025-02-15 14:25:40,4.0,On Time,0,0,
O052799,2025-05-16 00:14:28,2025-05-16 00:14:28,2.0,Late,0,0,
O052800,2025-01-24 09:19:49,2025-01-24 09:19:49,2.0,On Time,0,0,
O052801,2025-02-22 19:20:33,2025-02-21 19:20:33,6.0,Late,0,0,
O052802,2025-03-19 00:01:02,2025-03-19 00:01:02,4.0,On Time,0,0,
O052803,2025-02-20 13:06:10,2025-02-20 13:06:10,2.0,On Time,0,0,
O052804,2025-11-14 18:02:50,2025-11-14 18:02:50,4.0,On Time,0,0,
O052805,2025-04-16 11:59:39,2025-04-15 11:59:39,4.0,Late,0,0,
O052806,2025-03-10 19:18:49,2025-03-09 19:18:49,4.0,Late,0,0,
O052807,2025-04-19 08:19:35,2025-04-19 08:19:35,2.0,On Time,0,0,
O052808,2025-03-23 17:47:30,2025-03-23 17:47:30,2.0,On Time,0,1,Quality
O052809,2025-08-24 02:34:19,2025-08-24 02:34:19,5.0,On Time,0,0,
O052810,2025-12-16 18:42:44,2025-12-16 18:42:44,5.0,On Time,0,0,
O052811,2025-12-14 23:47:25,2025-12-15 23:47:25,4.0,On Time,0,0,
O052812,2025-02-07 05:07:00,2025-02-07 05:07:00,2.0,On Time,0,0,
O052813,2025-09-08 00:26:02,2025-09-08 00:26:02,3.0,On Time,0,0,
O052814,2025-07-13 14:32:38,2025-07-13 14:32:38,3.0,On Time,0,1,Changed Mind
O052815,2025-09-23 00:00:01,2025-09-23 00:00:01,4.0,Late,0,0,
O052816,2025-08-31 02:28:45,2025-08-31 02:28:45,4.0,On Time,0,0,
O052817,2025-04-23 05:38:13,2025-04-23 05:38:13,2.0,On Time,0,0,
O052818,2025-10-17 13:40:37,2025-10-17 13:40:37,2.0,On Time,0,0,
O052819,2025-10-31 22:57:08,2025-10-30 22:57:08,4.0,Late,0,0,
O052820,2025-06-05 16:13:41,2025-06-05 16:13:41,3.0,On Time,0,0,
O052821,2025-11-20 01:00:12,2025-11-20 01:00:12,5.0,On Time,0,0,
O052822,,,,Cancelled,1,0,
O052823,2025-08-21 23:07:13,2025-08-21 23:07:13,4.0,On Time,0,0,
O052824,2025-10-09 13:44:39,2025-10-09 13:44:39,5.0,On Time,0,0,
O052825,2025-08-14 13:41:34,2025-08-13 13:41:34,3.0,Late,0,0,
O052826,2025-01-13 05:13:51,2025-01-12 05:13:51,7.0,Late,0,1,Changed Mind
O052827,2025-03-07 15:39:05,2025-03-07 15:39:05,4.0,On Time,0,0,
O052828,2025-04-16 08:38:41,2025-04-16 08:38:41,7.0,On Time,0,0,
O052829,2025-01-24 15:32:51,2025-01-25 15:32:51,3.0,On Time,0,0,
O052830,2026-01-01 10:57:10,2026-01-02 10:57:10,2.0,On Time,0,0,
O052831,2025-04-18 15:22:04,2025-04-18 15:22:04,2.0,On Time,0,0,
O052832,2025-03-14 08:09:38,2025-03-14 08:09:38,2.0,On Time,0,0,
O052833,2025-08-28 23:34:31,2025-08-28 23:34:31,2.0,On Time,0,0,
O052834,,,,Cancelled,1,0,
O052835,2025-05-03 12:24:38,2025-05-03 12:24:38,4.0,On Time,0,0,
O052836,2025-03-22 03:32:43,2025-03-22 03:32:43,4.0,On Time,0,0,
O052837,,,,Cancelled,1,0,
O052838,2025-10-23 22:16:15,2025-10-22 22:16:15,4.0,Late,0,0,
O052839,2025-06-05 14:50:09,2025-06-05 14:50:09,3.0,On Time,0,0,
O052840,2025-10-10 18:26:40,2025-10-10 18:26:40,3.0,On Time,0,0,
O052841,2025-03-29 22:51:08,2025-03-29 22:51:08,2.0,On Time,0,0,
O052842,2025-02-20 18:35:21,2025-02-20 18:35:21,3.0,On Time,0,0,
O052843,2025-12-24 15:19:46,2025-12-24 15:19:46,6.0,On Time,0,1,Changed Mind
O052844,2025-03-27 14:38:14,2025-03-28 14:38:14,5.0,On Time,0,0,
O052845,2025-07-17 15:50:43,2025-07-17 15:50:43,4.0,On Time,0,0,
O052846,2025-06-08 17:04:23,2025-06-08 17:04:23,2.0,On Time,0,0,
O052847,2025-03-14 14:50:39,2025-03-14 14:50:39,2.0,On Time,0,0,
O052848,2025-09-17 06:40:02,2025-09-17 06:40:02,3.0,On Time,0,0,
O052849,2025-05-26 15:46:21,2025-05-26 15:46:21,2.0,On Time,0,0,
O052850,2025-11-30 06:51:44,2025-12-01 06:51:44,3.0,On Time,0,0,
O052851,2025-11-04 12:31:19,2025-11-05 12:31:19,2.0,On Time,0,0,
O052852,2025-12-23 03:54:45,2025-12-23 03:54:45,3.0,On Time,0,0,
O052853,2025-02-07 18:01:39,2025-02-07 18:01:39,2.0,On Time,0,0,
O052854,2025-03-21 20:25:29,2025-03-21 20:25:29,5.0,On Time,0,0,
O052855,2025-09-06 15:11:24,2025-09-06 15:11:24,4.0,On Time,0,0,
O052856,2025-04-12 01:32:56,2025-04-13 01:32:56,5.0,On Time,0,0,
O052857,2025-12-26 07:24:51,2025-12-25 07:24:51,3.0,Late,0,1,Damaged
O052858,2025-11-22 21:51:49,2025-11-23 21:51:49,4.0,On Time,0,1,Wrong Item
O052859,,,,Cancelled,1,0,
O052860,2025-12-12 22:17:02,2025-12-13 22:17:02,4.0,On Time,0,0,
O052861,2025-04-25 18:21:34,2025-04-25 18:21:34,4.0,On Time,0,0,
O052862,2025-12-27 14:04:07,2025-12-28 14:04:07,1.0,On Time,0,0,
O052863,2025-01-22 08:21:41,2025-01-22 08:21:41,3.0,On Time,0,0,
O052864,2025-07-05 14:11:41,2025-07-05 14:11:41,2.0,On Time,0,0,
O052865,2025-11-20 06:51:24,2025-11-20 06:51:24,2.0,On Time,0,0,
O052866,2025-03-08 08:08:02,2025-03-08 08:08:02,4.0,On Time,0,0,
O052867,2025-06-20 07:10:47,2025-06-21 07:10:47,3.0,On Time,0,0,
O052868,2025-07-22 01:48:09,2025-07-22 01:48:09,5.0,On Time,0,0,
O052869,2025-02-21 16:26:41,2025-02-22 16:26:41,4.0,On Time,0,0,
O052870,2025-09-05 16:29:02,2025-09-04 16:29:02,5.0,Late,0,0,
O052871,2025-01-30 11:59:45,2025-01-30 11:59:45,7.0,Late,0,0,
O052872,2025-09-14 04:42:03,2025-09-15 04:42:03,1.0,On Time,0,0,
O052873,2025-01-24 08:01:57,2025-01-23 08:01:57,7.0,Late,0,0,
O052874,2025-02-11 01:50:20,2025-02-11 01:50:20,3.0,On Time,0,0,
O052875,2025-08-28 08:04:43,2025-08-29 08:04:43,3.0,On Time,0,0,
O052876,2025-01-09 18:20:51,2025-01-09 18:20:51,5.0,On Time,0,1,Quality
O052877,2025-10-27 13:12:53,2025-10-28 13:12:53,3.0,On Time,0,0,
O052878,2025-09-28 00:23:00,2025-09-29 00:23:00,5.0,On Time,0,0,
O052879,2025-08-10 18:09:42,2025-08-11 18:09:42,1.0,On Time,0,0,
O052880,2025-07-05 20:43:04,2025-07-05 20:43:04,3.0,On Time,0,0,
O052881,2025-08-30 17:08:16,2025-08-29 17:08:16,6.0,Late,0,0,
O052882,2025-07-18 08:31:11,2025-07-18 08:31:11,4.0,On Time,0,0,
O052883,2025-02-26 22:53:00,2025-02-26 22:53:00,6.0,On Time,0,0,
O052884,2025-02-12 21:49:12,2025-02-12 21:49:12,5.0,On Time,0,0,
O052885,2025-04-20 06:05:46,2025-04-20 06:05:46,2.0,On Time,0,0,
O052886,2025-10-11 10:27:05,2025-10-11 10:27:05,2.0,On Time,0,0,
O052887,2025-07-23 01:12:29,2025-07-23 01:12:29,5.0,On Time,0,0,
O052888,2025-03-16 13:12:54,2025-03-16 13:12:54,3.0,On Time,0,0,
O052889,2025-07-21 10:08:47,2025-07-21 10:08:47,5.0,On Time,0,0,
O052890,2025-08-02 13:20:45,2025-08-03 13:20:45,5.0,On Time,0,0,
O052891,2025-01-22 09:18:14,2025-01-22 09:18:14,3.0,On Time,0,0,
O052892,2025-11-15 14:55:28,2025-11-15 14:55:28,2.0,Late,0,0,
O052893,2025-01-15 15:11:13,2025-01-15 15:11:13,2.0,On Time,0,0,
O052894,2025-09-10 03:51:24,2025-09-11 03:51:24,2.0,On Time,0,0,
O052895,2025-07-23 13:18:50,2025-07-24 13:18:50,1.0,On Time,0,0,
O052896,2025-01-21 12:05:25,2025-01-21 12:05:25,7.0,On Time,0,1,Quality
O052897,2025-12-11 08:55:04,2025-12-12 08:55:04,5.0,On Time,0,0,
O052898,2025-06-19 12:05:09,2025-06-19 12:05:09,4.0,On Time,0,0,
O052899,2025-12-26 17:46:50,2025-12-25 17:46:50,4.0,Late,0,0,
O052900,2025-08-02 07:28:08,2025-08-02 07:28:08,4.0,On Time,0,0,
O052901,2025-05-14 02:27:05,2025-05-14 02:27:05,3.0,On Time,0,0,
O052902,2025-07-27 14:35:58,2025-07-27 14:35:58,4.0,On Time,0,1,Changed Mind
O052903,2025-11-01 20:04:26,2025-11-01 20:04:26,2.0,On Time,0,1,Damaged
O052904,2025-08-13 03:35:49,2025-08-13 03:35:49,3.0,On Time,0,0,
O052905,2025-10-22 02:02:16,2025-10-22 02:02:16,2.0,On Time,0,0,
O052906,2025-09-19 05:59:18,2025-09-19 05:59:18,3.0,On Time,0,0,
O052907,2025-04-30 05:57:04,2025-05-01 05:57:04,3.0,On Time,0,0,
O052908,2025-11-04 11:46:11,2025-11-03 11:46:11,6.0,Late,0,0,
O052909,2025-11-11 01:07:17,2025-11-11 01:07:17,3.0,On Time,0,0,
O052910,2025-09-03 06:53:19,2025-09-04 06:53:19,1.0,On Time,0,0,
O052911,2025-09-30 16:42:39,2025-10-01 16:42:39,1.0,On Time,0,0,
O052912,2025-05-19 13:41:34,2025-05-20 13:41:34,3.0,On Time,0,0,
O052913,2025-07-11 04:46:59,2025-07-11 04:46:59,4.0,On Time,0,0,
O052914,2025-09-11 09:52:38,2025-09-12 09:52:38,6.0,On Time,0,0,
O052915,2025-09-30 03:47:54,2025-09-30 03:47:54,5.0,On Time,0,0,
O052916,2025-11-30 01:36:31,2025-11-30 01:36:31,5.0,On Time,0,1,Wrong Item
O052917,2025-10-31 05:16:14,2025-11-01 05:16:14,6.0,On Time,0,0,
O052918,2025-05-08 18:26:38,2025-05-08 18:26:38,3.0,On Time,0,0,
O052919,2025-08-11 13:54:05,2025-08-12 13:54:05,2.0,On Time,0,0,
O052920,2025-09-25 12:29:15,2025-09-25 12:29:15,3.0,On Time,0,0,
O052921,2025-08-16 03:34:59,2025-08-16 03:34:59,4.0,On Time,0,0,
O052922,2025-09-15 19:06:36,2025-09-15 19:06:36,4.0,On Time,0,0,
O052923,2025-11-05 07:08:04,2025-11-04 07:08:04,4.0,Late,0,0,
O052924,2025-08-05 02:18:39,2025-08-06 02:18:39,2.0,On Time,0,1,Quality
O052925,2025-03-16 22:44:54,2025-03-16 22:44:54,3.0,On Time,0,0,
O052926,2025-08-13 05:08:42,2025-08-13 05:08:42,3.0,On Time,0,0,
O052927,2025-01-17 00:30:39,2025-01-18 00:30:39,5.0,On Time,0,0,
O052928,2025-05-05 12:10:03,2025-05-05 12:10:03,3.0,On Time,0,0,
O052929,2025-10-12 02:17:31,2025-10-13 02:17:31,4.0,On Time,0,0,
O052930,2025-08-22 06:19:53,2025-08-22 06:19:53,4.0,On Time,0,0,
O052931,2025-06-05 16:32:31,2025-06-05 16:32:31,4.0,On Time,0,1,Damaged
O052932,2025-04-10 14:30:06,2025-04-10 14:30:06,5.0,On Time,0,0,
O052933,2025-03-01 22:58:44,2025-03-02 22:58:44,2.0,On Time,0,0,
O052934,,,,Cancelled,1,0,
O052935,2025-01-04 20:44:04,2025-01-04 20:44:04,3.0,On Time,0,0,
O052936,2025-08-26 21:26:49,2025-08-27 21:26:49,4.0,On Time,0,0,
O052937,2025-01-13 16:53:15,2025-01-13 16:53:15,3.0,On Time,0,0,
O052938,2025-12-26 15:37:28,2025-12-25 15:37:28,5.0,Late,0,0,
O052939,2025-05-12 07:23:16,2025-05-12 07:23:16,2.0,On Time,0,0,
O052940,2025-09-17 11:24:11,2025-09-18 11:24:11,2.0,On Time,0,0,
O052941,,,,Cancelled,1,0,
O052942,2025-01-10 06:12:28,2025-01-10 06:12:28,2.0,On Time,0,0,
O052943,2025-11-28 01:59:55,2025-11-28 01:59:55,3.0,On Time,0,0,
O052944,2025-06-14 11:31:18,2025-06-14 11:31:18,5.0,On Time,0,0,
O052945,2025-05-09 08:55:58,2025-05-10 08:55:58,1.0,On Time,0,0,
O052946,2025-10-16 11:57:33,2025-10-17 11:57:33,4.0,On Time,0,0,
O052947,2025-02-10 23:24:37,2025-02-10 23:24:37,7.0,Late,0,0,
O052948,2025-11-19 13:33:04,2025-11-19 13:33:04,3.0,On Time,0,0,
O052949,2025-04-19 01:47:55,2025-04-19 01:47:55,5.0,On Time,0,0,
O052950,2025-06-12 00:53:37,2025-06-12 00:53:37,3.0,On Time,0,0,
O052951,2025-10-08 18:59:30,2025-10-08 18:59:30,2.0,On Time,0,0,
O052952,2025-11-02 14:31:45,2025-11-03 14:31:45,2.0,On Time,0,0,
O052953,2025-01-15 18:01:31,2025-01-16 18:01:31,4.0,On Time,0,0,
O052954,2025-01-05 22:11:00,2025-01-05 22:11:00,4.0,On Time,0,0,
O052955,2025-10-19 14:32:36,2025-10-20 14:32:36,1.0,On Time,0,0,
O052956,2025-04-23 23:03:41,2025-04-24 23:03:41,3.0,On Time,0,0,
O052957,2025-02-02 12:37:33,2025-02-01 12:37:33,6.0,Late,0,0,
O052958,2025-01-03 08:25:42,2025-01-04 08:25:42,1.0,On Time,0,0,
O052959,2025-05-14 14:56:32,2025-05-14 14:56:32,4.0,On Time,0,0,
O052960,2025-12-02 19:16:34,2025-12-02 19:16:34,5.0,On Time,0,0,
O052961,2025-10-24 08:48:21,2025-10-25 08:48:21,2.0,On Time,0,0,
O052962,2025-07-08 00:14:29,2025-07-07 00:14:29,4.0,Late,0,0,
O052963,2025-07-06 09:28:36,2025-07-06 09:28:36,2.0,On Time,0,0,
O052964,2025-02-14 01:14:49,2025-02-14 01:14:49,2.0,On Time,0,0,
O052965,2025-10-10 17:33:18,2025-10-10 17:33:18,2.0,On Time,0,0,
O052966,2025-10-20 21:47:02,2025-10-20 21:47:02,5.0,On Time,0,0,
O052967,2025-07-14 23:40:21,2025-07-14 23:40:21,4.0,On Time,0,0,
O052968,2025-09-29 05:30:21,2025-09-30 05:30:21,5.0,On Time,0,0,
O052969,2025-08-19 11:27:51,2025-08-19 11:27:51,3.0,On Time,0,0,
O052970,2025-01-17 22:11:26,2025-01-17 22:11:26,4.0,On Time,0,0,
O052971,,,,Cancelled,1,0,
O052972,2025-04-16 03:52:00,2025-04-15 03:52:00,5.0,Late,0,0,
O052973,2025-09-17 09:13:56,2025-09-17 09:13:56,5.0,On Time,0,0,
O052974,2025-08-07 12:58:33,2025-08-07 12:58:33,5.0,On Time,0,0,
O052975,2025-05-17 05:34:00,2025-05-16 05:34:00,3.0,Late,0,0,
O052976,2025-07-30 01:25:50,2025-07-30 01:25:50,4.0,On Time,0,0,
O052977,2025-10-27 03:26:27,2025-10-28 03:26:27,4.0,On Time,0,1,Wrong Item
O052978,2025-01-09 20:48:22,2025-01-09 20:48:22,3.0,On Time,0,0,
O052979,2025-03-18 00:24:55,2025-03-19 00:24:55,1.0,On Time,0,0,
O052980,2025-05-18 23:38:26,2025-05-18 23:38:26,3.0,On Time,0,0,
O052981,2025-11-02 15:18:18,2025-11-02 15:18:18,3.0,On Time,0,0,
O052982,2025-09-22 05:55:22,2025-09-23 05:55:22,2.0,On Time,0,0,
O052983,2025-10-29 12:12:38,2025-10-29 12:12:38,2.0,On Time,0,0,
O052984,2025-09-25 15:29:37,2025-09-25 15:29:37,5.0,On Time,0,0,
O052985,2025-01-30 14:00:24,2025-01-30 14:00:24,3.0,On Time,0,0,
O052986,2025-09-29 21:46:41,2025-09-29 21:46:41,5.0,On Time,0,0,
O052987,2025-05-31 07:27:57,2025-05-31 07:27:57,5.0,On Time,0,0,
O052988,2025-05-05 11:53:51,2025-05-05 11:53:51,4.0,On Time,0,0,
O052989,2025-04-26 20:56:30,2025-04-26 20:56:30,3.0,On Time,0,0,
O052990,2025-10-24 11:21:58,2025-10-24 11:21:58,4.0,On Time,0,0,
O052991,2025-03-25 06:06:34,2025-03-25 06:06:34,5.0,On Time,0,0,
O052992,2025-06-19 00:15:47,2025-06-20 00:15:47,1.0,On Time,0,0,
O052993,2025-11-17 15:18:29,2025-11-18 15:18:29,1.0,On Time,0,0,
O052994,2025-07-31 16:00:01,2025-07-31 16:00:01,2.0,On Time,0,0,
O052995,2025-07-03 01:04:21,2025-07-03 01:04:21,3.0,On Time,0,0,
O052996,2025-12-05 04:25:40,2025-12-05 04:25:40,2.0,On Time,0,1,Quality
O052997,2025-05-26 19:18:04,2025-05-25 19:18:04,4.0,Late,0,0,
O052998,2025-08-04 19:22:02,2025-08-05 19:22:02,4.0,On Time,0,0,
O052999,2025-01-07 11:02:47,2025-01-07 11:02:47,2.0,On Time,0,0,
O053000,2025-03-16 17:40:34,2025-03-17 17:40:34,2.0,On Time,0,0,
O053001,2025-03-01 15:21:05,2025-03-01 15:21:05,4.0,On Time,0,1,Damaged
O053002,2025-02-14 07:51:31,2025-02-14 07:51:31,4.0,On Time,0,0,
O053003,2025-09-01 10:58:10,2025-08-31 10:58:10,3.0,Late,0,0,
O053004,,,,Cancelled,1,0,
O053005,2025-07-26 17:25:26,2025-07-26 17:25:26,4.0,On Time,0,0,
O053006,2025-01-09 14:20:56,2025-01-09 14:20:56,4.0,On Time,0,0,
O053007,2025-10-20 05:58:24,2025-10-21 05:58:24,2.0,On Time,0,1,Wrong Item
O053008,2025-12-19 07:24:32,2025-12-18 07:24:32,5.0,Late,0,0,
O053009,2025-06-20 04:01:31,2025-06-20 04:01:31,4.0,On Time,0,0,
O053010,2025-08-06 11:34:59,2025-08-06 11:34:59,5.0,On Time,0,0,
O053011,2025-04-25 23:55:33,2025-04-26 23:55:33,2.0,On Time,0,0,
O053012,2025-01-09 03:34:31,2025-01-10 03:34:31,3.0,On Time,0,0,
O053013,2025-05-06 13:10:05,2025-05-06 13:10:05,3.0,On Time,0,0,
O053014,,,,Cancelled,1,0,
O053015,2025-03-23 10:13:02,2025-03-23 10:13:02,3.0,On Time,0,0,
O053016,2025-08-06 11:13:28,2025-08-06 11:13:28,4.0,On Time,0,0,
O053017,2025-06-30 20:07:54,2025-06-30 20:07:54,4.0,On Time,0,0,
O053018,2025-09-03 15:13:06,2025-09-03 15:13:06,3.0,On Time,0,0,
O053019,2025-10-17 07:11:31,2025-10-18 07:11:31,2.0,On Time,0,0,
O053020,2025-03-08 09:01:35,2025-03-08 09:01:35,4.0,Late,0,0,
O053021,2025-04-12 19:13:28,2025-04-11 19:13:28,4.0,Late,0,0,
O053022,2025-05-04 01:27:08,2025-05-04 01:27:08,4.0,On Time,0,1,Quality
O053023,2025-12-18 20:21:49,2025-12-17 20:21:49,5.0,Late,0,0,
O053024,2025-08-08 07:41:03,2025-08-07 07:41:03,6.0,Late,0,0,
O053025,2025-08-08 11:14:42,2025-08-08 11:14:42,2.0,On Time,0,0,
O053026,2025-08-19 02:29:40,2025-08-19 02:29:40,5.0,On Time,0,0,
O053027,2025-05-01 19:42:36,2025-05-01 19:42:36,5.0,On Time,0,0,
O053028,2025-11-22 05:09:59,2025-11-22 05:09:59,2.0,On Time,0,0,
O053029,2025-09-01 09:03:46,2025-09-01 09:03:46,4.0,On Time,0,0,
O053030,2025-08-05 01:18:13,2025-08-05 01:18:13,2.0,On Time,0,0,
O053031,2025-07-19 08:23:31,2025-07-19 08:23:31,2.0,On Time,0,0,
O053032,2025-01-10 00:18:40,2025-01-10 00:18:40,3.0,On Time,0,0,
O053033,2025-05-10 05:07:42,2025-05-10 05:07:42,4.0,On Time,0,1,Changed Mind
O053034,2025-07-28 01:03:28,2025-07-28 01:03:28,5.0,On Time,0,0,
O053035,2025-09-19 09:04:39,2025-09-18 09:04:39,3.0,Late,0,0,
O053036,2025-02-26 08:42:19,2025-02-26 08:42:19,3.0,On Time,0,0,
O053037,2025-11-03 01:55:10,2025-11-04 01:55:10,1.0,On Time,0,0,
O053038,2025-02-23 18:18:59,2025-02-23 18:18:59,3.0,On Time,0,0,
O053039,2025-12-19 10:17:47,2025-12-19 10:17:47,5.0,On Time,0,0,
O053040,2025-12-11 16:45:17,2025-12-12 16:45:17,1.0,On Time,0,0,
O053041,2025-10-09 23:01:13,2025-10-09 23:01:13,4.0,On Time,0,0,
O053042,2025-08-11 15:13:59,2025-08-11 15:13:59,2.0,On Time,0,0,
O053043,2025-07-13 22:00:00,2025-07-13 22:00:00,3.0,On Time,0,0,
O053044,2025-12-18 05:50:18,2025-12-18 05:50:18,2.0,On Time,0,0,
O053045,2025-02-19 23:11:15,2025-02-19 23:11:15,3.0,On Time,0,0,
O053046,,,,Cancelled,1,0,
O053047,2025-12-22 17:22:28,2025-12-22 17:22:28,2.0,On Time,0,0,
O053048,2025-06-22 12:51:01,2025-06-22 12:51:01,4.0,On Time,0,0,
O053049,2025-01-26 16:21:23,2025-01-26 16:21:23,3.0,On Time,0,0,
O053050,2025-06-30 21:25:48,2025-06-29 21:25:48,6.0,Late,0,0,
O053051,2025-11-22 20:53:23,2025-11-22 20:53:23,4.0,On Time,0,0,
O053052,,,,Cancelled,1,0,
O053053,2025-05-16 04:09:46,2025-05-17 04:09:46,2.0,On Time,0,0,
O053054,2025-06-10 15:58:43,2025-06-10 15:58:43,3.0,On Time,0,0,
O053055,2025-04-14 04:52:51,2025-04-14 04:52:51,3.0,On Time,0,0,
O053056,2025-07-11 22:22:16,2025-07-12 22:22:16,5.0,On Time,0,0,
O053057,2025-01-29 08:03:09,2025-01-29 08:03:09,4.0,Late,0,0,
O053058,,,,Cancelled,1,0,
O053059,2025-08-10 07:26:25,2025-08-11 07:26:25,1.0,On Time,0,0,
O053060,2025-05-31 20:59:40,2025-05-31 20:59:40,4.0,On Time,0,0,
O053061,2025-07-12 21:05:48,2025-07-12 21:05:48,3.0,On Time,0,0,
O053062,2025-05-02 17:14:50,2025-05-02 17:14:50,3.0,On Time,0,0,
O053063,2025-10-16 11:46:36,2025-10-17 11:46:36,4.0,On Time,0,0,
O053064,2025-08-06 02:53:29,2025-08-06 02:53:29,3.0,On Time,0,0,
O053065,2026-01-01 17:00:11,2026-01-02 17:00:11,6.0,On Time,0,0,
O053066,2025-12-24 21:31:45,2025-12-24 21:31:45,5.0,On Time,0,0,
O053067,2025-11-11 07:58:26,2025-11-12 07:58:26,4.0,On Time,0,0,
O053068,2025-04-07 13:44:09,2025-04-07 13:44:09,4.0,On Time,0,0,
O053069,2025-02-18 01:26:26,2025-02-18 01:26:26,3.0,On Time,0,0,
O053070,2025-04-19 03:50:12,2025-04-19 03:50:12,3.0,On Time,0,0,
O053071,2025-03-25 18:18:03,2025-03-26 18:18:03,1.0,On Time,0,0,
O053072,2025-06-19 12:06:25,2025-06-19 12:06:25,5.0,On Time,0,0,
O053073,2025-04-24 17:25:00,2025-04-24 17:25:00,2.0,On Time,0,0,
O053074,2025-05-16 02:13:31,2025-05-17 02:13:31,5.0,On Time,0,0,
O053075,,,,Cancelled,1,0,
O053076,2025-03-08 16:53:25,2025-03-07 16:53:25,4.0,Late,0,0,
O053077,2025-06-27 13:43:13,2025-06-27 13:43:13,4.0,On Time,0,0,
O053078,2025-12-22 16:07:04,2025-12-22 16:07:04,4.0,On Time,0,0,
O053079,2025-10-18 04:27:07,2025-10-18 04:27:07,2.0,On Time,0,0,
O053080,2025-09-03 15:03:09,2025-09-03 15:03:09,4.0,On Time,0,0,
O053081,2025-10-06 13:28:04,2025-10-06 13:28:04,4.0,On Time,0,0,
O053082,2025-12-04 00:38:37,2025-12-05 00:38:37,3.0,On Time,0,0,
O053083,2025-08-17 17:36:22,2025-08-18 17:36:22,3.0,On Time,0,0,
O053084,,,,Cancelled,1,0,
O053085,2025-01-14 19:05:11,2025-01-13 19:05:11,4.0,Late,0,0,
O053086,2025-03-16 05:53:48,2025-03-15 05:53:48,3.0,Late,0,0,
O053087,2025-11-20 17:12:59,2025-11-19 17:12:59,6.0,Late,0,0,
O053088,2025-04-09 11:08:57,2025-04-09 11:08:57,5.0,On Time,0,0,
O053089,2025-02-27 09:03:02,2025-02-27 09:03:02,3.0,On Time,0,0,
O053090,2025-01-26 04:43:51,2025-01-25 04:43:51,7.0,Late,0,0,
O053091,2025-08-31 12:32:58,2025-09-01 12:32:58,3.0,On Time,0,0,
O053092,2025-07-26 06:47:18,2025-07-26 06:47:18,5.0,On Time,0,0,
O053093,2025-12-09 23:59:12,2025-12-09 23:59:12,2.0,On Time,0,0,
O053094,2025-04-30 12:04:06,2025-04-30 12:04:06,5.0,Late,0,0,
O053095,2025-01-07 14:41:44,2025-01-07 14:41:44,2.0,On Time,0,0,
O053096,2025-06-04 03:39:09,2025-06-04 03:39:09,3.0,On Time,0,0,
O053097,2025-07-23 12:39:56,2025-07-23 12:39:56,2.0,On Time,0,0,
O053098,2025-08-16 13:21:49,2025-08-16 13:21:49,2.0,Late,0,0,
O053099,2025-09-26 17:12:31,2025-09-26 17:12:31,3.0,On Time,0,0,
O053100,2025-03-02 12:41:54,2025-03-01 12:41:54,4.0,Late,0,0,
O053101,2025-11-16 05:04:56,2025-11-16 05:04:56,3.0,On Time,0,0,
O053102,2025-02-02 10:59:53,2025-02-02 10:59:53,5.0,On Time,0,0,
O053103,2025-04-17 10:58:07,2025-04-17 10:58:07,4.0,On Time,0,0,
