order_id,product_id,quantity,unit_price,discount,revenue,profit
O007453,P0142,3,975.59,0,2926.78,1418.95
O003903,P0105,2,920.65,100,1641.3,795.92
O050325,P0153,3,761.82,100,1985.46,576.33
O038187,P0028,1,2273.91,0,2273.91,1147.18
O019613,P0193,1,186.55,0,186.55,57.48
O018350,P0161,2,2794.45,25,5538.9,2409.84
O017095,P0040,1,956.88,150,806.88,420.84
O042942,P0029,1,297.38,25,272.38,126.95
O018271,P0145,1,2460.77,0,2460.77,1100.85
O038567,P0148,1,441.79,50,391.79,137.35
O036163,P0170,2,1272.26,25,2494.52,1291.94
O021960,P0040,1,951.66,150,801.66,415.62
O033271,P0102,2,1325.47,25,2600.93,1494.41
O042950,P0118,2,893.9,25,1737.81,603.89
O002178,P0065,1,1297.62,25,1272.62,796.54
O026811,P0144,1,255.36,0,255.36,112.52
O001690,P0141,1,481.24,25,456.24,259.1
O002165,P0108,1,570.76,50,520.76,215.83
O034337,P0102,1,1324.22,0,1324.22,770.96
O025824,P0032,1,641.91,25,616.91,327.78
O038954,P0151,1,2254.46,100,2154.46,921.05
O040370,P0011,1,726.91,0,726.91,436.5
O037429,P0062,1,1142.37,25,1117.37,635.15
O007096,P0096,1,545.72,50,495.72,246.53
O048262,P0133,2,1899.06,0,3798.12,1713.54
O045127,P0009,1,1012.15,0,1012.15,600.81
O036694,P0121,1,1683.86,0,1683.86,790.94
O030515,P0125,1,1135.59,0,1135.59,616.51
O005992,P0031,1,875.33,100,775.33,387.11
O023455,P0108,1,554.86,50,504.86,199.93
O044122,P0117,3,523.8,0,1571.41,919.12
O002402,P0042,1,954.47,0,954.47,543.18
O032066,P0129,1,1279.37,50,1229.37,695.99
O044061,P0101,1,1310.89,50,1260.89,769.02
O049649,P0096,3,528.37,50,1435.12,687.55
O042065,P0178,1,2209.23,0,2209.23,1176.74
O015884,P0119,1,896.5,25,871.5,379.25
O030949,P0029,1,298.61,150,148.61,3.18
O010044,P0038,2,1058.14,25,2066.27,1210.47
O046637,P0029,1,308.01,50,258.01,112.58
O015333,P0017,1,1061.82,50,1011.82,471.81
O045875,P0143,1,1067.51,0,1067.51,621.81
O009242,P0041,1,1769.69,150,1619.69,745.71
O006196,P0149,1,753.62,100,653.62,259.03
O041182,P0195,1,815.61,25,790.61,377.68
O032038,P0075,1,1594.39,0,1594.39,910.65
O050318,P0074,1,1317.09,50,1267.09,784.67
O046402,P0004,1,2185.18,25,2160.18,1053.03
O015133,P0037,1,331.12,25,306.12,105.13
O035199,P0117,2,499.6,0,999.2,564.34
O005364,P0103,1,2597.08,50,2547.08,1530.99
O001306,P0035,1,3825.2,150,3675.2,1988.78
O050793,P0076,1,282.38,150,132.38,-8.82
O021267,P0144,1,250.39,25,225.39,82.55
O022981,P0090,1,1345.34,25,1320.34,701.37
O002213,P0126,1,843.54,0,843.54,442.82
O048561,P0178,2,2223.24,0,4446.48,2381.5
O051231,P0008,1,1549.77,50,1499.77,876.29
O039389,P0040,1,954.55,100,854.55,468.51
O022081,P0157,1,1232.65,50,1182.65,591.59
O021606,P0109,1,703.6,50,653.6,346.35
O017456,P0153,1,796.75,0,796.75,327.04
O027239,P0024,1,689.58,100,589.58,298.92
O043655,P0188,2,7105.97,0,14211.94,8990.88
O046776,P0033,1,1431.59,0,1431.59,861.72
O054684,P0088,4,1176.94,25,4607.77,2339.01
O025925,P0145,1,2448.25,0,2448.25,1088.33
O007191,P0092,1,3065.46,0,3065.46,1772.61
O047568,P0039,2,1558.77,25,3067.53,1740.55
O016879,P0080,1,1453.35,0,1453.35,844.6
O020426,P0140,2,595.35,0,1190.69,606.11
O028549,P0048,3,829.83,100,2189.49,751.14
O019075,P0005,3,2604.74,0,7814.21,4512.29
O007935,P0117,2,511.35,50,922.7,487.84
O007061,P0004,1,2161.33,0,2161.33,1054.18
O047773,P0189,1,420.95,25,395.95,190.86
O043954,P0176,1,2946.57,50,2896.57,1680.44
O013039,P0125,1,1161.92,25,1136.92,617.84
O028568,P0081,3,1697.4,0,5092.19,2934.83
O029015,P0172,2,905.38,0,1810.77,463.09
O002166,P0168,1,690.23,0,690.23,263.04
O028995,P0085,1,1002.25,50,952.25,515.53
O052853,P0141,1,486.73,100,386.73,189.59
O050875,P0024,1,683.82,0,683.82,393.16
O048026,P0102,1,1290.91,0,1290.91,737.65
O025001,P0026,2,1567.16,50,3034.31,1865.31
O014350,P0140,1,609.19,0,609.19,316.9
O031192,P0113,1,1245.42,50,1195.42,656.28
O011519,P0049,1,531.85,150,381.85,160.25
O045068,P0100,1,464.66,0,464.66,245.15
O008588,P0030,1,270.05,0,270.05,142.73
O019886,P0065,2,1353.22,0,2706.43,1754.27
O046985,P0059,2,3365.88,100,6531.76,3561.12
O010533,P0083,1,396.61,0,396.61,198.08
O010697,P0077,2,286.93,25,523.86,199.22
O007995,P0090,1,1340.84,0,1340.84,721.87
O045579,P0047,1,1382.46,0,1382.46,412.36
O012949,P0092,4,3015.55,25,11962.18,6790.78
O004496,P0172,4,909.62,150,3038.47,343.11
O021227,P0137,2,1186.43,0,2372.86,1006.98
O011058,P0152,1,1239.66,0,1239.66,694.5
O020272,P0114,2,667.21,100,1134.42,410.5
O020234,P0134,2,2620.6,25,5191.2,2816.18
O044102,P0134,1,2631.49,0,2631.49,1443.98
O004307,P0172,1,939.63,0,939.63,265.79
O008329,P0160,4,1297.63,50,4990.5,2189.38
O048633,P0004,1,2144.96,100,2044.96,937.81
O040243,P0102,1,1264.75,0,1264.75,711.49
O052981,P0065,1,1318.3,0,1318.3,842.22
O005131,P0026,2,1516.48,0,3032.96,1863.96
O015851,P0168,1,710.71,25,685.71,258.52
O044753,P0077,1,292.85,100,192.85,30.53
O050151,P0186,2,3107.69,0,6215.38,3223.62
O024731,P0054,1,4379.06,25,4354.06,1682.33
O034970,P0140,1,598.73,0,598.73,306.44
O043173,P0124,1,749.27,100,649.27,205.2
O008699,P0013,2,1601.09,0,3202.17,1823.01
O035961,P0164,1,1363.73,25,1338.73,708.64
O016942,P0014,1,730.35,25,705.35,399.78
O051723,P0085,1,981.75,50,931.75,495.03
O016066,P0070,2,1240.1,50,2380.2,1336.34
O020043,P0199,3,1978.93,25,5861.8,3701.11
O050142,P0049,1,535.96,25,510.96,289.36
O015753,P0157,2,1291.51,0,2583.01,1400.89
O039233,P0170,1,1295.64,50,1245.64,644.35
O032378,P0072,2,679.61,0,1359.23,473.89
O007036,P0191,1,4993.41,0,4993.41,2837.08
O044036,P0131,1,1703.15,100,1603.15,693.56
O014183,P0075,1,1577.7,0,1577.7,893.96
O050139,P0130,1,882.88,100,782.88,476.95
O018016,P0183,1,658.74,100,558.74,323.67
O022982,P0134,1,2739.69,100,2639.69,1452.18
O041551,P0038,2,1106.55,0,2213.1,1357.3
O038452,P0021,1,3022.24,0,3022.24,1507.36
O032385,P0200,1,876.02,0,876.02,362.23
O037181,P0012,1,294.57,25,269.57,109.05
O024321,P0116,1,535.84,50,485.84,215.93
O036064,P0102,1,1294.41,25,1269.41,716.15
O024344,P0158,1,1185.22,0,1185.22,525.3
O034905,P0164,1,1407.39,25,1382.39,752.3
O048185,P0141,1,477.89,50,427.89,230.75
O031610,P0175,1,2834.35,0,2834.35,1704.04
O031989,P0076,2,271.44,0,542.88,260.48
O012076,P0021,1,3025.89,0,3025.89,1511.01
O042985,P0172,1,934.79,150,784.79,110.95
O045959,P0196,1,984.24,25,959.24,551.54
O038270,P0022,1,502.61,0,502.61,209.6
O008258,P0033,3,1416.02,150,3798.07,2088.46
O054871,P0025,1,753.84,0,753.84,369.16
O036439,P0019,1,442.74,0,442.74,171.62
O020943,P0018,3,656.27,50,1818.8,957.71
O023581,P0023,2,359.75,0,719.5,298.74
O013376,P0144,1,251.59,0,251.59,108.75
O042491,P0080,2,1433.15,50,2766.3,1548.8
O038441,P0051,2,1433.39,150,2566.78,1524.16
O021748,P0143,2,1035.76,50,1971.52,1080.12
O026490,P0171,1,526.6,25,501.6,288.67
O053488,P0042,1,961.55,25,936.55,525.26
O018325,P0199,1,2018.35,0,2018.35,1298.12
O027145,P0028,3,2325.73,25,6902.2,3522.01
O013205,P0069,1,2041.45,50,1991.45,1088.58
O042813,P0091,1,1914.88,0,1914.88,988.6
O042358,P0172,1,945.29,0,945.29,271.45
O030901,P0074,2,1284.31,0,2568.61,1603.77
O011955,P0185,4,2144.05,0,8576.21,4846.09
O054502,P0023,1,356.31,0,356.31,145.93
O007343,P0117,3,494.12,0,1482.37,830.08
O010672,P0066,1,547.81,0,547.81,326.49
O054657,P0114,4,681.84,0,2727.37,1279.53
O023258,P0083,1,381.79,50,331.79,133.26
O005726,P0036,1,782.46,0,782.46,482.8
O006926,P0118,1,891.88,150,741.88,174.92
O017882,P0181,1,4618.95,0,4618.95,2200.37
O051624,P0008,2,1531.97,0,3063.94,1816.98
O002802,P0190,1,1160.8,50,1110.8,697.5
O038224,P0100,4,474.19,25,1796.78,918.74
O040840,P0200,1,868.17,50,818.17,304.38
O046698,P0065,2,1287.61,100,2375.22,1423.06
O045244,P0052,1,1057.6,0,1057.6,288.23
O050766,P0120,1,2438.72,25,2413.72,1141.8
O018524,P0052,3,1094.5,0,3283.5,975.39
O022273,P0027,1,1145.95,0,1145.95,421.96
O003680,P0193,1,191.42,50,141.42,12.35
O033830,P0164,1,1401.08,25,1376.08,745.99
O001533,P0102,1,1267.28,0,1267.28,714.02
O027446,P0045,1,1309.48,25,1284.48,610.07
O046999,P0002,2,1776.59,150,3253.17,1362.93
O002614,P0198,1,2569.86,150,2419.86,1160.83
O002147,P0010,1,357.79,50,307.79,156.82
O007740,P0037,1,314.75,25,289.75,88.76
O030822,P0107,1,430.83,25,405.83,163.07
O024414,P0120,1,2574.79,25,2549.79,1277.87
O020063,P0180,2,943.75,100,1687.5,750.32
O052948,P0114,1,679.93,150,529.93,167.97
O038671,P0001,1,828.08,0,828.08,322.99
O044469,P0153,1,794.9,25,769.9,300.19
O032485,P0058,2,462.78,150,625.56,187.44
O037366,P0165,3,1701.48,150,4654.45,2836.78
O035258,P0168,2,693.52,50,1287.04,432.66
O034838,P0139,1,748.31,50,698.31,352.31
O002959,P0020,3,712.16,150,1686.49,796.3
O004717,P0047,1,1356.27,25,1331.27,361.17
O042504,P0039,1,1550.25,0,1550.25,886.76
O006109,P0082,1,1506.8,50,1456.8,956.86
O007024,P0125,1,1162.93,0,1162.93,643.85
O006476,P0079,1,1691.67,0,1691.67,963.88
O049196,P0056,1,2021.1,25,1996.1,1069.91
O050355,P0039,1,1552.44,0,1552.44,888.95
O002554,P0009,3,968.96,0,2906.88,1672.86
O001451,P0040,1,922.63,150,772.63,386.59
O054877,P0075,2,1615.4,150,2930.79,1563.31
O051604,P0053,1,3036.46,25,3011.46,1357.75
O044083,P0182,1,1603.45,150,1453.45,717.6
O018339,P0011,1,734.98,0,734.98,444.57
O041105,P0045,2,1272.01,50,2444.01,1095.19
O043769,P0026,4,1583.88,150,5735.51,3397.51
O040333,P0066,1,550.02,100,450.02,228.7
O011488,P0198,1,2511.74,0,2511.74,1252.71
O049874,P0154,2,2470.28,0,4940.56,2338.06
O040052,P0043,1,992.31,150,842.31,273.82
O047895,P0063,2,2948.62,0,5897.24,3311.86
O019951,P0116,1,514.42,50,464.42,194.51
O004403,P0184,3,1671.92,0,5015.76,2641.74
O018348,P0132,1,835.66,0,835.66,446.57
O054802,P0100,1,475.24,50,425.24,205.73
O053241,P0181,1,4849.4,100,4749.4,2330.82
O033965,P0025,3,726.63,25,2104.89,950.85
O005839,P0119,1,899.97,0,899.97,407.72
O022396,P0058,1,456.4,100,356.4,137.34
O010856,P0166,1,962.42,25,937.42,461.87
O002174,P0053,1,3033.26,0,3033.26,1379.55
O021872,P0166,1,944.38,100,844.38,368.83
O039618,P0027,2,1111.07,0,2222.15,774.17
O054634,P0121,1,1690.37,0,1690.37,797.45
O050417,P0136,1,1965.39,0,1965.39,1093.43
O015356,P0147,1,468.92,25,443.92,239.8
O020467,P0159,3,1907.04,0,5721.13,3078.28
O013038,P0189,3,410.5,25,1156.51,541.24
O009104,P0013,2,1621.8,25,3193.61,1814.45
O053791,P0016,1,1727.25,0,1727.25,684.06
O027710,P0060,2,781.08,0,1562.16,779.46
O006895,P0046,1,2744.57,0,2744.57,1544.02
O001251,P0112,2,412.61,0,825.22,251.12
O005934,P0116,1,536.41,0,536.41,266.5
O033090,P0134,1,2744.26,50,2694.26,1506.75
O046261,P0164,1,1406.73,25,1381.73,751.64
O004185,P0016,2,1741.02,50,3382.03,1295.65
O018916,P0111,1,1294.89,0,1294.89,719.09
O000855,P0119,1,908.94,0,908.94,416.69
O021975,P0137,3,1164.6,100,3193.81,1144.99
O039572,P0085,1,957.59,50,907.59,470.87
O007198,P0080,1,1396.65,100,1296.65,687.9
O021046,P0118,1,854.52,25,829.52,262.56
O029221,P0052,2,1118.88,0,2237.75,699.01
O029318,P0079,1,1724.21,25,1699.21,971.42
O010777,P0032,1,654.13,50,604.13,315.0
O021775,P0103,1,2452.82,0,2452.82,1436.73
O020462,P0054,1,4356.85,100,4256.85,1585.12
O044702,P0089,1,1286.29,0,1286.29,609.57
O038545,P0003,1,826.58,100,726.58,343.05
O013136,P0016,1,1690.57,0,1690.57,647.38
O004891,P0032,1,639.07,0,639.07,349.94
O004478,P0132,1,836.61,0,836.61,447.52
O030605,P0131,1,1727.89,50,1677.89,768.3
O010892,P0189,1,418.54,100,318.54,113.45
O007619,P0098,2,728.13,50,1356.27,549.53
O040701,P0152,2,1250.64,25,2451.28,1360.96
O047462,P0012,1,291.53,0,291.53,131.01
O005827,P0123,1,1885.44,25,1860.44,821.59
O020343,P0196,2,981.64,0,1963.27,1147.87
O054448,P0034,1,1450.31,25,1425.31,678.55
O038806,P0134,2,2660.16,25,5270.31,2895.29
O025358,P0013,1,1667.79,0,1667.79,978.21
O049639,P0014,1,725.67,100,625.67,320.1
O009675,P0170,1,1299.08,100,1199.08,597.79
O049082,P0160,1,1328.68,25,1303.68,603.4
O029774,P0157,1,1239.15,150,1089.15,498.09
O052488,P0091,1,1898.44,100,1798.44,872.16
O004576,P0140,1,593.52,0,593.52,301.23
O041834,P0042,2,987.09,0,1974.19,1151.61
O006412,P0101,1,1254.66,0,1254.66,762.79
O029287,P0125,1,1153.76,50,1103.76,584.68
O020703,P0186,1,3064.32,0,3064.32,1568.44
O045256,P0171,1,498.48,50,448.48,235.55
O032081,P0005,1,2513.19,0,2513.19,1412.55
O053240,P0067,2,761.27,0,1522.55,673.67
O034476,P0164,1,1402.86,0,1402.86,772.77
O044937,P0025,2,734.09,50,1368.19,598.83
O025619,P0040,1,940.28,100,840.28,454.24
O023690,P0040,1,932.85,25,907.85,521.81
O045774,P0165,1,1728.9,0,1728.9,1123.01
O027614,P0160,3,1297.4,25,3817.19,1716.35
O000582,P0084,1,745.94,0,745.94,317.45
O053201,P0199,1,1908.48,0,1908.48,1188.25
O013265,P0182,1,1618.93,0,1618.93,883.08
O013617,P0178,1,2145.04,0,2145.04,1112.55
O031895,P0183,2,642.83,0,1285.67,815.53
O039766,P0133,1,1913.83,50,1863.83,821.54
O000624,P0082,2,1529.15,0,3058.3,2058.42
O003748,P0175,1,2982.46,0,2982.46,1852.15
O022316,P0092,1,3145.18,50,3095.18,1802.33
O016669,P0048,1,829.81,50,779.81,300.36
O049248,P0168,3,724.72,25,2099.16,817.59
O032297,P0084,1,758.76,50,708.76,280.27
O026834,P0040,1,961.22,100,861.22,475.18
O016235,P0149,1,769.63,0,769.63,375.04
O021413,P0170,1,1295.75,25,1270.75,669.46
O014479,P0036,1,782.15,100,682.15,382.49
O022850,P0172,1,922.68,50,872.68,198.84
O013351,P0173,2,5556.72,50,11013.43,6635.39
O046120,P0176,1,3082.24,0,3082.24,1866.11
O043443,P0062,1,1118.97,0,1118.97,636.75
O006069,P0169,3,1481.86,50,4295.58,2426.64
O016820,P0103,3,2589.31,0,7767.92,4719.65
O032914,P0005,1,2467.25,0,2467.25,1366.61
O054896,P0108,1,556.42,0,556.42,251.49
O016774,P0004,1,2147.79,0,2147.79,1040.64
O044567,P0092,3,3160.71,0,9482.14,5603.59
O019396,P0154,3,2471.37,0,7414.1,3510.35
O040352,P0071,3,1657.71,25,4898.14,2069.47
O052401,P0076,1,269.77,0,269.77,128.57
O026409,P0016,1,1772.12,150,1622.12,578.93
O033690,P0048,3,841.01,0,2523.03,1084.68
O009039,P0073,1,271.74,0,271.74,92.15
O000645,P0198,1,2461.38,25,2436.38,1177.35
O041729,P0193,1,190.59,0,190.59,61.52
O044640,P0175,1,2883.69,25,2858.69,1728.38
O009376,P0169,3,1487.49,25,4387.48,2518.54
O054373,P0121,4,1686.04,25,6644.17,3072.49
O027095,P0034,1,1462.66,0,1462.66,715.9
O041121,P0079,4,1686.32,50,6545.27,3634.11
O025854,P0048,1,840.44,25,815.44,335.99
O047324,P0168,3,721.38,0,2164.14,882.57
O012254,P0086,1,1398.21,50,1348.21,850.1
O030960,P0133,1,1884.78,0,1884.78,842.49
O049541,P0093,1,3108.22,50,3058.22,2062.99
O028375,P0007,1,757.31,0,757.31,326.19
O017011,P0032,2,654.15,0,1308.3,730.04
O033595,P0139,1,768.71,0,768.71,422.71
O039682,P0192,1,1457.63,50,1407.63,704.87
O035403,P0043,2,1011.51,100,1823.03,686.05
O052056,P0198,1,2451.91,50,2401.91,1142.88
O006040,P0029,1,302.19,0,302.19,156.76
O030706,P0185,3,2154.55,50,6313.65,3516.06
O000514,P0043,1,998.04,0,998.04,429.55
O030766,P0053,1,3114.06,25,3089.06,1435.35
O038257,P0185,1,2143.5,50,2093.5,1160.97
O024408,P0127,2,985.95,0,1971.91,1001.77
O028661,P0030,1,277.72,25,252.72,125.4
O020432,P0046,2,2792.42,0,5584.83,3183.73
O048255,P0125,1,1175.68,0,1175.68,656.6
O050472,P0177,2,1131.01,25,2212.01,1073.49
O014987,P0153,1,793.04,150,643.04,173.33
O020082,P0187,1,2459.39,0,2459.39,1355.63
O001898,P0055,1,1146.14,50,1096.14,474.63
O025709,P0028,1,2311.36,50,2261.36,1134.63
O007414,P0094,1,924.42,0,924.42,494.65
O002215,P0141,3,487.35,25,1387.05,795.63
O011981,P0061,2,2230.96,50,4361.91,2434.77
O003581,P0042,2,987.71,25,1925.41,1102.83
O027933,P0163,2,2443.06,25,4836.11,2847.97
O030097,P0028,1,2302.21,0,2302.21,1175.48
O007685,P0126,1,819.64,0,819.64,418.92
O035342,P0081,1,1732.14,0,1732.14,1013.02
O045978,P0102,1,1288.75,25,1263.75,710.49
O051901,P0077,1,296.82,0,296.82,134.5
O015246,P0056,3,2014.91,25,5969.74,3191.17
O037106,P0028,1,2285.84,0,2285.84,1159.11
O015899,P0163,1,2333.92,50,2283.92,1289.85
O010977,P0187,3,2408.85,150,6776.55,3465.27
O011227,P0085,1,976.62,150,826.62,389.9
O042123,P0106,1,627.5,150,477.5,188.57
O050745,P0169,1,1472.41,50,1422.41,799.43
O018141,P0116,1,536.54,25,511.54,241.63
O036407,P0036,1,794.4,100,694.4,394.74
O010130,P0072,1,699.77,25,674.77,232.1
O017654,P0140,2,607.4,0,1214.81,630.23
O029067,P0012,1,290.36,0,290.36,129.84
O036729,P0039,1,1533.71,150,1383.71,720.22
O029683,P0042,2,995.24,0,1990.48,1167.9
O012919,P0111,1,1303.94,100,1203.94,628.14
O023123,P0077,2,292.68,0,585.37,260.73
O030453,P0158,3,1138.83,0,3416.49,1436.73
O035488,P0191,1,5016.38,0,5016.38,2860.05
O021097,P0197,1,1179.18,25,1154.18,452.92
O045736,P0172,1,934.69,0,934.69,260.85
O028062,P0074,1,1343.09,150,1193.09,710.67
O013356,P0075,1,1612.85,0,1612.85,929.11
O042167,P0075,1,1584.0,0,1584.0,900.26
O049819,P0120,1,2451.1,0,2451.1,1179.18
O028110,P0115,1,5296.62,0,5296.62,2386.24
O049716,P0191,1,5141.42,0,5141.42,2985.09
O042472,P0081,1,1753.94,25,1728.94,1009.82
O011788,P0041,1,1752.09,25,1727.09,853.11
O028648,P0126,1,816.79,0,816.79,416.07
O003563,P0190,1,1163.51,0,1163.51,750.21
O020882,P0193,2,182.32,50,264.63,6.49
O020311,P0191,1,5103.24,0,5103.24,2946.91
O019005,P0142,1,998.02,100,898.02,395.41
O052273,P0016,1,1714.5,0,1714.5,671.31
O021430,P0074,3,1307.12,0,3921.35,2474.09
O008852,P0169,2,1457.51,0,2915.03,1669.07
O048239,P0182,1,1611.11,150,1461.11,725.26
O037340,P0030,2,271.12,0,542.23,287.59
O020564,P0189,1,428.95,25,403.95,198.86
O007063,P0070,3,1256.18,0,3768.55,2202.76
O012054,P0157,2,1254.8,100,2309.6,1127.48
O045106,P0200,2,842.98,25,1635.96,608.38
O041360,P0191,1,5128.63,25,5103.63,2947.3
O022792,P0131,1,1736.83,0,1736.83,827.24
O016992,P0004,2,2182.25,150,4064.49,1850.19
O050936,P0066,1,547.44,0,547.44,326.12
O028454,P0064,3,2832.3,0,8496.89,4627.16
O040285,P0057,2,1818.47,50,3536.95,1877.67
O017711,P0105,4,957.84,0,3831.35,2140.59
O040476,P0128,1,810.75,50,760.75,430.99
O048859,P0046,1,2902.25,25,2877.25,1676.7
O002007,P0124,2,760.12,50,1420.24,532.1
O043999,P0089,1,1245.29,0,1245.29,568.57
O039835,P0171,1,523.01,25,498.01,285.08
O017990,P0119,2,912.76,25,1775.52,791.02
O014958,P0132,2,862.87,150,1425.73,647.55
O020689,P0094,3,944.17,25,2757.51,1468.2
O019958,P0107,2,435.74,25,821.48,335.96
O046693,P0045,3,1306.72,150,3470.16,1446.93
O012235,P0060,1,815.64,50,765.64,374.29
O043549,P0010,1,352.33,25,327.33,176.36
O051141,P0044,1,2343.71,150,2193.71,943.54
O013401,P0013,2,1609.94,25,3169.88,1790.72
O030829,P0051,1,1461.0,100,1361.0,839.69
O023265,P0157,1,1241.46,0,1241.46,650.4
O034278,P0177,1,1105.12,0,1105.12,535.86
O006637,P0174,1,1083.61,0,1083.61,378.69
O028918,P0156,1,645.87,25,620.87,201.55
O031049,P0051,1,1434.15,150,1284.15,762.84
O044075,P0080,2,1414.49,50,2728.99,1511.49
O037274,P0040,1,920.36,100,820.36,434.32
O026579,P0098,1,730.75,50,680.75,277.38
O037717,P0070,1,1249.51,0,1249.51,727.58
O022476,P0150,1,1667.41,0,1667.41,864.04
O011447,P0106,3,638.06,25,1839.17,972.38
O031622,P0042,1,961.03,25,936.03,524.74
O016845,P0068,2,4078.23,100,7956.47,3152.59
O006001,P0160,2,1266.41,25,2482.81,1082.25
O036803,P0094,1,936.29,0,936.29,506.52
O005178,P0072,1,688.72,25,663.72,221.05
O017780,P0071,4,1589.58,0,6358.31,2586.75
O026515,P0131,1,1778.65,100,1678.65,769.06
O017130,P0031,1,867.97,25,842.97,454.75
O006038,P0045,2,1300.52,50,2501.04,1152.22
O017054,P0197,1,1168.1,25,1143.1,441.84
O039261,P0088,1,1153.18,25,1128.18,560.99
O024515,P0167,1,1588.92,0,1588.92,954.25
O035557,P0170,1,1313.48,150,1163.48,562.19
O025418,P0161,1,2729.41,25,2704.41,1139.88
O042047,P0142,1,972.0,0,972.0,469.39
O013217,P0140,1,592.45,0,592.45,300.16
O003894,P0007,1,751.05,50,701.05,269.93
O036784,P0174,2,1144.54,150,1989.08,579.24
O036610,P0137,1,1179.15,50,1129.15,446.21
O053255,P0134,1,2698.97,50,2648.97,1461.46
O031096,P0044,1,2230.79,0,2230.79,980.62
O013197,P0172,1,943.58,25,918.58,244.74
O031350,P0069,1,2107.83,50,2057.83,1154.96
O053428,P0059,2,3412.28,25,6774.57,3803.93
O012970,P0056,1,2045.73,0,2045.73,1119.54
O012467,P0027,3,1152.54,50,3307.63,1135.66
O049594,P0082,1,1499.68,0,1499.68,999.74
O044237,P0001,1,784.38,0,784.38,279.29
O029095,P0050,1,3610.4,0,3610.4,1985.83
O052163,P0153,2,755.64,0,1511.27,571.85
O031234,P0064,1,2799.08,25,2774.08,1484.17
O043452,P0101,1,1319.31,0,1319.31,827.44
O047727,P0049,1,529.73,100,429.73,208.13
O011735,P0133,3,1970.52,150,5461.56,2334.69
O041629,P0002,4,1728.69,150,6314.75,2534.27
O048269,P0143,1,1064.36,50,1014.36,568.66
O025152,P0009,1,968.68,50,918.68,507.34
O028298,P0154,1,2488.55,50,2438.55,1137.3
O030421,P0031,2,853.88,100,1507.76,731.32
O016865,P0021,1,3129.45,50,3079.45,1564.57
O051861,P0058,1,482.7,0,482.7,263.64
O032325,P0105,1,950.13,0,950.13,527.44
O049792,P0071,1,1626.4,0,1626.4,683.51
O009502,P0186,1,3159.41,25,3134.41,1638.53
O025354,P0040,2,963.09,50,1826.19,1054.11
O026474,P0147,2,469.77,50,839.54,431.3
O048711,P0184,2,1673.92,50,3247.83,1665.15
O041193,P0023,1,368.51,0,368.51,158.13
O000455,P0013,3,1666.65,0,4999.95,2931.21
O025422,P0060,1,811.91,50,761.91,370.56
O041630,P0074,1,1322.38,0,1322.38,839.96
O031944,P0106,3,655.73,100,1667.19,800.4
O013578,P0156,1,647.35,0,647.35,228.03
O042887,P0106,1,662.46,25,637.46,348.53
O021752,P0196,1,974.14,25,949.14,541.44
O038814,P0181,1,4662.23,0,4662.23,2243.65
O029112,P0133,1,1910.99,25,1885.99,843.7
O040556,P0178,1,2164.09,0,2164.09,1131.6
O000714,P0130,2,852.17,150,1404.35,792.49
O032572,P0192,2,1502.22,0,3004.44,1598.92
O054122,P0062,3,1130.26,25,3315.77,1869.11
O053846,P0032,1,638.07,150,488.07,198.94
O030024,P0151,3,2305.37,25,6841.1,3140.87
O021767,P0008,2,1541.41,0,3082.83,1835.87
O007582,P0018,1,637.47,25,612.47,325.44
O028620,P0027,2,1149.43,0,2298.85,850.87
O010315,P0085,3,988.35,25,2890.05,1579.89
O003144,P0099,3,638.41,0,1915.22,638.45
O002793,P0074,1,1350.15,50,1300.15,817.73
O045060,P0126,3,825.65,150,2026.95,824.79
O021236,P0144,1,255.42,150,105.42,-37.42
O023991,P0042,1,947.92,0,947.92,536.63
O050104,P0009,2,992.39,0,1984.79,1162.11
O029319,P0116,4,532.12,0,2128.48,1048.84
O030132,P0151,1,2377.62,100,2277.62,1044.21
O045165,P0035,2,3781.25,0,7562.5,4189.66
O001563,P0138,1,507.58,100,407.58,130.22
O034699,P0019,1,432.04,0,432.04,160.92
O028401,P0063,1,2944.34,50,2894.34,1601.65
O053826,P0017,1,1043.66,0,1043.66,503.65
O025136,P0027,1,1159.65,150,1009.65,285.66
O006817,P0102,4,1321.99,0,5287.94,3074.9
O009881,P0097,1,1236.64,150,1086.64,223.98
O005755,P0008,2,1525.76,25,3001.51,1754.55
O054552,P0076,1,279.32,0,279.32,138.12
O049587,P0144,2,258.98,25,467.95,182.27
O007632,P0156,1,626.54,150,476.54,57.22
O004762,P0162,1,1688.43,0,1688.43,816.75
O038831,P0183,1,651.34,25,626.34,391.27
O042260,P0015,1,1049.31,150,899.31,422.23
O011677,P0049,1,541.32,0,541.32,319.72
O006760,P0144,2,260.99,25,471.97,186.29
O027880,P0195,1,823.13,50,773.13,360.2
O022237,P0180,1,956.17,25,931.17,462.58
O034188,P0148,1,428.48,100,328.48,74.04
O020859,P0025,2,716.99,0,1433.99,664.63
O021035,P0027,1,1128.79,0,1128.79,404.8
O051474,P0009,1,1022.09,50,972.09,560.75
O035731,P0161,1,2649.43,0,2649.43,1084.9
O043390,P0111,1,1293.29,25,1268.29,692.49
O048188,P0073,2,268.55,25,487.09,127.91
O035013,P0070,1,1219.64,50,1169.64,647.71
O043606,P0006,1,1520.27,50,1470.27,602.65
O024250,P0099,2,646.9,0,1293.8,442.62
O029667,P0194,1,771.05,150,621.05,187.27
