order_id,customer_id,order_date,order_status,payment_method,discount,shipping_fee,total_revenue,total_profit
O038010,C08574,2025-05-13 19:40:25,Completed,Wallet,50.0,0.0,3495.96,1529.5
O038011,C07975,2025-08-18 17:30:34,Cancelled,Net Banking,0.0,53.23,4780.64,2492.99
O038012,C07304,2025-09-26 01:16:39,Completed,UPI,0.0,99.71,4153.84,2158.35
O038013,C04964,2025-07-04 04:24:40,Completed,Credit Card,50.0,0.0,5818.06,3557.44
O038014,C01883,2025-06-18 04:50:24,Completed,Wallet,150.0,0.0,3152.85,1681.15
O038015,C01096,2025-02-22 07:18:54,Completed,Net Banking,300.0,0.0,2672.77,1542.46
O038016,C09227,2025-04-17 10:07:26,Completed,Debit Card,150.0,0.0,1629.18,891.24
O038017,C02095,2025-06-30 22:12:21,Completed,Credit Card,0.0,0.0,4068.29,1915.03
O038018,C02437,2025-06-29 04:42:19,Completed,Wallet,0.0,0.0,1461.44,758.68
O038019,C07209,2025-03-25 22:01:45,Completed,Debit Card,0.0,0.0,12502.24,5221.9
O038020,C07543,2025-03-24 09:51:01,Completed,UPI,100.0,0.0,2311.14,1250.13
O038021,C04067,2025-08-10 07:37:50,Completed,Wallet,0.0,0.0,0.0,0.0
O038022,C00740,2025-11-29 17:06:08,Completed,UPI,150.0,0.0,4482.62,1930.39
O038023,C04832,2025-03-29 04:56:55,Completed,Credit Card,0.0,0.0,2513.55,1321.2
O038024,C08102,2025-05-07 03:14:07,Completed,Credit Card,100.0,0.0,5516.65,2246.65
O038025,C08802,2025-06-24 05:38:58,Completed,Wallet,0.0,96.01,96.01,24.0
O038026,C06485,2025-03-13 03:50:31,Completed,UPI,150.0,0.0,468.16,64.79
O038027,C06828,2025-10-13 13:17:06,Completed,Credit Card,0.0,0.0,13262.01,6367.15
O038028,C00233,2025-05-20 13:46:05,Completed,COD,50.0,76.59,250.53,13.5
O038029,C02117,2025-09-01 02:09:47,Completed,UPI,300.0,0.0,1447.3,655.6
O038030,C07456,2025-04-27 20:21:53,Completed,UPI,200.0,85.42,9758.03,5033.33
O038031,C05288,2025-09-05 14:20:27,Completed,Wallet,200.0,0.0,13695.99,6684.82
O038032,C05847,2025-04-24 10:50:04,Completed,UPI,0.0,0.0,4888.95,1894.86
O038033,C08077,2025-05-09 19:22:41,Completed,UPI,100.0,0.0,1747.94,779.41
O038034,C06678,2025-02-04 06:51:25,Completed,UPI,100.0,53.39,3995.49,2047.13
O038035,C04182,2025-02-16 16:37:39,Completed,UPI,300.0,0.0,1171.31,671.37
O038036,C09738,2025-07-30 15:43:03,Completed,UPI,200.0,48.25,2001.89,879.99
O038037,C02400,2025-09-19 18:15:42,Completed,Credit Card,100.0,0.0,6739.27,3242.29
O038038,C03374,2025-09-24 17:20:21,Completed,Net Banking,200.0,0.0,5198.44,2357.32
O038039,C06658,2025-01-16 05:56:17,Completed,Wallet,200.0,0.0,1362.61,469.69
O038040,C02302,2025-11-03 22:15:50,Completed,Debit Card,100.0,82.26,16117.31,8616.52
O038041,C03782,2025-05-01 03:29:20,Completed,Credit Card,50.0,84.52,4162.36,2395.04
O038042,C06896,2025-10-21 18:58:20,Completed,UPI,0.0,0.0,5463.48,2850.35
O038043,C03356,2025-08-26 11:50:33,Completed,COD,200.0,76.82,8919.34,3779.04
O038044,C00555,2025-04-01 18:20:25,Completed,Credit Card,200.0,52.06,1885.6,943.68
O038045,C05578,2025-10-07 21:47:43,Completed,Net Banking,50.0,0.0,0.0,-50.0
O038046,C07682,2025-04-05 20:43:08,Completed,Wallet,0.0,0.0,16142.23,8769.97
O038047,C07416,2025-06-27 03:12:16,Cancelled,Net Banking,0.0,0.0,4600.98,2582.07
O038048,C06194,2025-07-14 17:35:06,Completed,Credit Card,150.0,0.0,340.75,53.72
O038049,C07634,2025-06-20 00:10:07,Completed,Credit Card,50.0,82.23,765.14,274.98
O038050,C01981,2025-11-11 08:46:36,Completed,Credit Card,50.0,0.0,3940.95,2086.23
O038051,C07330,2025-09-17 05:52:59,Completed,Net Banking,300.0,33.39,4731.98,2382.74
O038052,C00486,2025-10-31 03:48:56,Completed,UPI,150.0,0.0,5894.94,2981.78
O038053,C07387,2025-06-19 18:42:13,Completed,Credit Card,500.0,0.0,1868.8,615.14
O038054,C00495,2025-08-14 21:02:00,Completed,Credit Card,100.0,0.0,0.0,-100.0
O038055,C07698,2025-07-30 17:15:03,Completed,Wallet,300.0,0.0,14708.44,7912.2
O038056,C08831,2025-11-23 20:03:17,Completed,Credit Card,200.0,0.0,2633.88,1294.48
O038057,C08269,2025-12-04 01:08:43,Completed,Net Banking,200.0,0.0,7236.91,3381.36
O038058,C03461,2025-03-12 21:06:52,Completed,Debit Card,200.0,110.42,3139.07,1605.0
O038059,C09750,2025-06-24 23:22:08,Completed,Credit Card,150.0,90.83,1589.6,660.78
O038060,C05169,2025-06-24 21:09:12,Completed,UPI,500.0,0.0,681.61,268.31
O038061,C03772,2025-11-12 00:20:34,Completed,Net Banking,300.0,0.0,796.04,26.67
O038062,C05801,2025-06-13 07:08:41,Completed,COD,0.0,0.0,13002.88,7215.74
O038063,C03033,2025-04-07 08:46:53,Completed,Credit Card,50.0,0.0,5656.94,2896.16
O038064,C01772,2025-09-08 19:08:18,Completed,UPI,50.0,0.0,3016.71,1692.88
O038065,C01620,2025-10-11 00:29:57,Cancelled,Credit Card,100.0,95.16,0.0,-76.21
O038066,C01684,2025-04-28 19:39:19,Completed,Debit Card,100.0,0.0,4261.96,1650.67
O038067,C02268,2025-11-08 17:12:02,Cancelled,Debit Card,0.0,0.0,2165.08,1201.51
O038068,C08845,2025-07-08 14:13:12,Completed,COD,150.0,0.0,18479.25,7734.81
O038069,C04031,2025-09-25 21:35:55,Cancelled,UPI,200.0,0.0,674.16,244.39
O038070,C00002,2025-02-03 06:28:11,Completed,Credit Card,150.0,0.0,4354.2,1887.38
O038071,C03020,2025-04-15 10:18:59,Completed,UPI,150.0,0.0,4772.53,2052.69
O038072,C09961,2025-01-04 11:31:19,Completed,Credit Card,100.0,0.0,11318.38,6196.43
O038073,C07351,2025-03-22 18:31:10,Cancelled,COD,0.0,0.0,4664.75,2642.55
O038074,C05027,2025-08-08 21:01:38,Completed,Credit Card,50.0,0.0,4692.4,2272.69
O038075,C01266,2025-12-20 21:44:30,Completed,Wallet,50.0,0.0,1875.78,1087.22
O038076,C04543,2025-08-23 21:18:34,Completed,COD,100.0,0.0,8628.43,2735.19
O038077,C06383,2025-12-03 13:30:59,Completed,Net Banking,100.0,0.0,1548.41,693.05
O038078,C09174,2025-04-17 21:23:24,Completed,UPI,0.0,0.0,2515.13,1525.85
O038079,C04908,2025-01-09 04:28:54,Cancelled,UPI,300.0,0.0,422.98,12.8
O038080,C05462,2025-09-07 07:16:58,Completed,Debit Card,200.0,98.74,5660.99,2759.36
O038081,C05654,2025-10-22 20:43:59,Completed,Credit Card,50.0,0.0,0.0,-50.0
O038082,C09500,2025-05-06 18:35:12,Completed,UPI,300.0,0.0,2619.55,1100.18
O038083,C03363,2025-08-18 02:51:37,Completed,UPI,0.0,0.0,0.0,0.0
O038084,C08590,2025-10-27 05:30:01,Completed,COD,100.0,0.0,11656.92,7061.51
O038085,C04296,2025-08-13 18:15:19,Completed,UPI,0.0,0.0,0.0,0.0
O038086,C07394,2025-07-27 06:35:00,Completed,Debit Card,150.0,0.0,251.76,-2.68
O038087,C04820,2025-02-11 13:13:46,Completed,UPI,50.0,0.0,1504.91,625.52
O038088,C05522,2025-10-03 23:10:38,Completed,UPI,100.0,0.0,4496.39,1687.45
O038089,C03268,2025-08-06 17:23:55,Completed,Debit Card,0.0,0.0,988.53,511.45
O038090,C04131,2025-03-16 02:08:05,Completed,UPI,0.0,0.0,0.0,0.0
O038091,C05237,2025-03-21 22:43:34,Completed,Credit Card,200.0,44.21,0.0,-188.95
O038092,C06023,2025-08-01 21:26:48,Completed,UPI,500.0,0.0,6643.02,3292.95
O038093,C03681,2025-10-14 05:06:07,Completed,UPI,100.0,37.59,3678.45,2209.8
O038094,C08322,2025-12-06 11:17:02,Completed,UPI,100.0,77.54,0.0,-80.61
O038095,C07181,2025-10-20 22:47:15,Completed,Credit Card,0.0,68.87,2860.73,1198.38
O038096,C04505,2025-11-19 14:39:49,Completed,Credit Card,0.0,0.0,1776.89,787.55
O038097,C07338,2025-05-25 04:47:55,Completed,Net Banking,150.0,0.0,0.0,-150.0
O038098,C00069,2025-10-29 13:25:35,Completed,Credit Card,150.0,0.0,19737.19,11500.1
O038099,C05915,2025-08-09 00:35:37,Completed,Credit Card,0.0,0.0,1640.13,810.49
O038100,C05238,2025-01-03 12:42:28,Cancelled,UPI,0.0,100.75,1037.34,508.8
O038101,C05131,2025-07-29 04:36:41,Completed,UPI,0.0,0.0,10843.59,4033.16
O038102,C06017,2025-05-15 09:26:33,Completed,Wallet,300.0,0.0,10222.85,5593.38
O038103,C07995,2025-07-02 00:30:03,Completed,UPI,50.0,0.0,445.77,248.63
O038104,C00446,2025-03-25 08:14:52,Completed,COD,300.0,40.74,0.0,-289.82
O038105,C01476,2025-10-20 20:16:19,Completed,UPI,200.0,0.0,10248.12,4582.07
O038106,C00099,2025-08-08 11:28:04,Completed,Debit Card,300.0,0.0,0.0,-300.0
O038107,C02362,2025-08-25 11:49:05,Completed,UPI,150.0,0.0,20577.71,11952.39
O038108,C09777,2025-03-04 21:26:47,Completed,UPI,50.0,0.0,6603.64,3536.09
O038109,C03713,2025-04-12 12:49:53,Cancelled,UPI,0.0,0.0,0.0,0.0
O038110,C05745,2025-01-27 00:10:49,Completed,Credit Card,300.0,0.0,2067.29,1046.02
O038111,C09898,2025-06-05 02:36:44,Completed,UPI,150.0,0.0,2864.74,1349.86
O038112,C06257,2025-10-29 15:02:18,Cancelled,Credit Card,100.0,60.09,1248.33,419.56
O038113,C01701,2025-07-09 11:15:20,Completed,UPI,0.0,0.0,247.39,106.19
O038114,C08024,2025-03-11 13:24:28,Completed,Credit Card,50.0,59.67,2431.13,1413.66
O038115,C05501,2025-10-30 12:55:51,Completed,Credit Card,0.0,0.0,10193.91,4777.92
O038116,C09952,2025-01-06 20:02:04,Completed,UPI,300.0,0.0,5340.21,2853.31
O038117,C07536,2025-07-24 13:11:46,Completed,Wallet,200.0,0.0,1478.41,872.52
O038118,C09947,2025-05-27 09:51:50,Cancelled,UPI,150.0,0.0,3956.67,1713.43
O038119,C08891,2025-06-29 03:23:01,Completed,UPI,0.0,0.0,1333.34,857.26
O038120,C01814,2025-12-05 21:01:53,Completed,UPI,150.0,0.0,0.0,-150.0
O038121,C07465,2025-05-02 06:57:55,Completed,UPI,200.0,0.0,1793.43,632.86
O038122,C04969,2025-01-23 18:25:04,Completed,UPI,0.0,0.0,15357.61,9096.48
O038123,C01287,2025-11-18 21:55:14,Completed,Credit Card,500.0,0.0,1876.57,681.76
O038124,C05655,2025-05-24 15:11:55,Completed,Wallet,100.0,0.0,545.45,102.78
O038125,C00933,2025-03-15 01:11:15,Completed,UPI,50.0,0.0,2179.89,1124.95
O038126,C07601,2025-05-27 06:39:56,Completed,UPI,50.0,0.0,7256.15,3675.55
O038127,C03588,2025-01-08 20:32:56,Completed,Debit Card,100.0,0.0,5001.58,2845.25
O038128,C08064,2025-02-27 18:19:04,Completed,Wallet,0.0,0.0,0.0,0.0
O038129,C06805,2025-11-03 23:07:02,Completed,Wallet,100.0,0.0,7447.44,4124.14
O038130,C08765,2025-10-24 15:11:01,Completed,Credit Card,100.0,0.0,377.22,155.62
O038131,C01851,2025-12-06 02:28:34,Completed,UPI,150.0,0.0,699.89,207.64
O038132,C06434,2025-09-18 01:22:58,Completed,Wallet,200.0,0.0,667.97,362.04
O038133,C08626,2025-07-12 13:29:16,Completed,COD,50.0,0.0,5957.57,2278.94
O038134,C02263,2025-06-25 15:50:08,Completed,Debit Card,0.0,90.62,2649.58,1280.36
O038135,C07807,2025-01-10 15:06:38,Completed,UPI,50.0,0.0,2052.8,1104.02
O038136,C02823,2025-10-31 06:55:05,Completed,Debit Card,150.0,0.0,3489.95,1659.09
O038137,C08129,2025-03-18 03:04:04,Completed,Credit Card,300.0,0.0,3301.04,1663.68
O038138,C05143,2025-10-13 05:43:45,Cancelled,Debit Card,50.0,0.0,4470.22,2467.07
O038139,C06644,2025-04-17 01:18:28,Completed,UPI,50.0,0.0,662.78,316.78
O038140,C03673,2025-06-01 07:59:28,Completed,UPI,0.0,48.22,2992.6,1751.76
O038141,C08236,2025-06-18 00:37:54,Cancelled,UPI,0.0,46.03,1415.06,610.94
O038142,C01223,2025-10-12 03:03:00,Completed,COD,300.0,0.0,7146.72,2722.82
O038143,C01922,2025-09-13 00:35:02,Cancelled,Debit Card,300.0,72.23,3528.02,1439.02
O038144,C00895,2025-03-02 01:38:11,Completed,Credit Card,100.0,0.0,3519.78,1777.15
O038145,C09489,2025-09-03 08:59:15,Completed,Credit Card,100.0,0.0,0.0,-100.0
O038146,C04652,2025-05-23 14:13:51,Completed,UPI,50.0,0.0,0.0,-50.0
O038147,C04761,2025-12-19 13:01:02,Completed,Credit Card,100.0,0.0,977.96,318.04
O038148,C02994,2025-11-04 16:30:39,Completed,Credit Card,100.0,0.0,4304.91,2106.71
O038149,C04685,2025-10-22 21:37:59,Completed,COD,200.0,54.4,4492.48,2343.38
O038150,C02332,2025-12-09 04:04:36,Completed,COD,0.0,0.0,747.06,447.4
O038151,C09510,2025-06-03 05:42:44,Completed,UPI,50.0,105.94,2174.6,1031.64
O038152,C02612,2025-02-05 06:31:09,Cancelled,Credit Card,100.0,0.0,0.0,-100.0
O038153,C09243,2025-01-22 23:15:09,Completed,UPI,200.0,0.0,0.0,-200.0
O038154,C04870,2025-11-29 18:12:41,Completed,UPI,0.0,0.0,4928.34,3008.8
O038155,C04357,2025-10-26 19:56:58,Completed,UPI,0.0,56.71,9320.96,3722.18
O038156,C08010,2025-12-04 07:40:24,Completed,Credit Card,100.0,98.97,6463.28,3366.47
O038157,C04934,2025-07-29 23:50:51,Completed,UPI,150.0,35.13,952.62,202.28
O038158,C02644,2025-08-09 15:52:55,Completed,COD,100.0,0.0,0.0,-100.0
O038159,C04336,2025-08-23 12:01:18,Cancelled,Credit Card,0.0,0.0,3153.13,1788.93
O038160,C04383,2025-01-20 00:33:33,Completed,Net Banking,500.0,0.0,1492.86,119.44
O038161,C02929,2025-11-11 23:55:09,Completed,Wallet,100.0,101.61,2804.39,1324.82
O038162,C04186,2025-03-16 05:04:01,Completed,Debit Card,300.0,0.0,7274.71,3889.72
O038163,C01191,2025-03-19 07:42:18,Completed,Debit Card,300.0,100.91,2530.18,931.16
O038164,C09394,2025-01-19 06:49:44,Completed,UPI,300.0,71.96,1903.94,324.82
O038165,C06386,2025-03-07 06:51:16,Completed,Credit Card,0.0,0.0,512.19,299.26
O038166,C01920,2025-09-20 03:41:00,Completed,Debit Card,50.0,0.0,5340.6,2002.9
O038167,C07865,2025-01-24 20:18:38,Completed,Credit Card,50.0,0.0,8508.13,4615.35
O038168,C02640,2025-06-28 14:26:44,Completed,UPI,0.0,0.0,0.0,0.0
O038169,C05942,2025-10-13 16:21:13,Completed,UPI,200.0,0.0,7781.81,3879.47
O038170,C09131,2025-05-27 01:23:50,Completed,Debit Card,0.0,0.0,3199.17,1457.54
O038171,C07634,2025-12-03 08:19:02,Completed,UPI,50.0,0.0,0.0,-50.0
O038172,C01210,2025-05-17 21:35:44,Completed,COD,50.0,0.0,12071.43,6574.63
O038173,C05438,2025-10-28 04:04:38,Completed,COD,0.0,109.39,708.89,337.72
O038174,C07063,2025-06-06 22:52:54,Completed,Wallet,150.0,0.0,2021.91,1062.95
O038175,C02007,2025-06-27 03:38:46,Completed,UPI,100.0,0.0,0.0,-100.0
O038176,C01001,2025-09-13 18:36:34,Completed,Credit Card,100.0,0.0,5200.73,2362.82
O038177,C01466,2025-09-27 20:14:49,Cancelled,Credit Card,300.0,0.0,6312.38,3670.3
O038178,C09627,2025-12-30 22:21:04,Completed,Debit Card,100.0,0.0,0.0,-100.0
O038179,C08438,2025-04-12 14:18:43,Completed,Debit Card,150.0,0.0,1479.78,784.88
O038180,C08564,2025-09-03 18:26:20,Completed,Credit Card,100.0,0.0,1340.1,550.92
O038181,C02445,2025-07-21 13:45:10,Completed,UPI,50.0,0.0,672.09,202.38
O038182,C05561,2025-09-20 20:35:10,Completed,COD,300.0,0.0,4243.9,2278.78
O038183,C04864,2025-07-25 19:55:59,Completed,Debit Card,150.0,0.0,7512.37,4174.3
O038184,C08323,2025-04-19 00:46:00,Cancelled,Debit Card,100.0,0.0,2610.95,1046.42
O038185,C04200,2025-10-15 03:51:03,Completed,UPI,50.0,0.0,1578.49,704.51
O038186,C05357,2025-02-01 04:42:26,Completed,Credit Card,0.0,0.0,1592.55,647.43
O038187,C05790,2025-04-16 03:05:53,Completed,COD,200.0,0.0,5326.31,2803.74
O038188,C03692,2025-01-14 18:30:48,Completed,Credit Card,0.0,0.0,842.8,396.67
O038189,C00333,2025-09-29 04:43:57,Completed,COD,0.0,0.0,636.69,349.66
O038190,C04941,2025-04-11 21:46:14,Completed,COD,300.0,0.0,1403.21,531.53
O038191,C04921,2025-06-30 23:22:04,Completed,UPI,0.0,0.0,3983.95,2157.18
O038192,C00397,2025-05-01 21:33:41,Completed,Wallet,100.0,37.06,4739.24,2540.98
O038193,C04851,2025-03-25 19:42:22,Completed,Credit Card,100.0,72.97,371.51,118.25
O038194,C05098,2025-11-21 00:16:01,Completed,Credit Card,150.0,0.0,6510.39,2528.96
O038195,C01332,2025-11-25 18:14:35,Completed,Credit Card,0.0,0.0,0.0,0.0
O038196,C01426,2025-04-18 23:22:44,Completed,COD,200.0,0.0,3776.73,1609.63
O038197,C09356,2025-09-12 07:07:23,Completed,Wallet,0.0,0.0,0.0,0.0
O038198,C01892,2025-05-06 04:16:28,Completed,Debit Card,50.0,114.76,64.76,-21.31
O038199,C03106,2025-08-04 03:18:30,Completed,Credit Card,150.0,0.0,1152.28,618.9
O038200,C02956,2025-02-15 21:27:14,Completed,Credit Card,0.0,0.0,0.0,0.0
O038201,C06558,2025-03-27 18:43:21,Completed,UPI,150.0,0.0,817.49,332.42
O038202,C06404,2025-06-16 12:14:06,Completed,Wallet,0.0,0.0,5019.45,2818.17
O038203,C09115,2025-03-28 22:59:11,Completed,Credit Card,100.0,0.0,3817.64,1866.04
O038204,C04010,2025-03-30 06:05:20,Completed,Wallet,50.0,0.0,2720.92,1482.98
O038205,C07779,2025-08-13 06:23:23,Completed,UPI,50.0,0.0,433.51,141.22
O038206,C03753,2025-03-10 04:27:07,Completed,Debit Card,0.0,0.0,7401.34,3292.53
O038207,C02384,2025-12-27 18:38:59,Completed,UPI,150.0,0.0,4939.05,1953.55
O038208,C08897,2025-11-22 01:48:34,Completed,Credit Card,50.0,0.0,200.03,20.44
O038209,C04825,2025-08-15 18:47:38,Completed,COD,0.0,0.0,0.0,0.0
O038210,C03885,2025-02-19 20:59:34,Completed,Credit Card,150.0,0.0,1742.93,539.22
O038211,C09043,2025-07-08 13:17:41,Completed,Wallet,100.0,0.0,1939.1,912.49
O038212,C09385,2025-10-11 13:15:06,Completed,Debit Card,500.0,0.0,5356.77,2580.03
O038213,C04504,2025-01-01 23:17:08,Completed,Debit Card,150.0,81.09,2514.24,1075.58
O038214,C00191,2025-12-14 23:17:26,Completed,UPI,150.0,0.0,4255.37,2238.18
O038215,C00318,2025-03-23 19:29:58,Completed,UPI,300.0,0.0,1650.68,724.49
O038216,C06072,2025-04-10 20:27:33,Completed,Credit Card,100.0,0.0,7915.35,3844.73
O038217,C08504,2025-05-29 21:57:57,Cancelled,Credit Card,500.0,0.0,4551.06,2281.59
O038218,C08735,2025-12-13 09:57:06,Completed,UPI,50.0,0.0,4871.86,2635.68
O038219,C09001,2025-01-09 04:17:27,Completed,Net Banking,100.0,0.0,1300.49,800.55
O038220,C08051,2025-06-08 13:10:21,Completed,Wallet,300.0,0.0,8108.01,4256.27
O038221,C08706,2025-04-27 08:13:33,Completed,UPI,200.0,91.78,1432.4,679.82
O038222,C08404,2025-11-14 11:20:25,Completed,Net Banking,0.0,0.0,0.0,0.0
O038223,C08387,2025-07-05 16:03:53,Completed,Debit Card,200.0,0.0,0.0,-200.0
O038224,C03252,2025-07-13 04:01:27,Completed,UPI,100.0,0.0,9557.13,5165.62
O038225,C03919,2025-11-20 00:52:07,Completed,UPI,300.0,0.0,2014.86,641.72
O038226,C03151,2025-09-25 13:58:13,Completed,Wallet,200.0,0.0,2632.84,1432.29
O038227,C01530,2025-01-20 17:01:00,Completed,COD,100.0,53.87,784.78,355.29
O038228,C03295,2025-06-27 10:36:54,Completed,COD,150.0,0.0,10707.56,6329.52
O038229,C09059,2025-10-30 06:45:31,Completed,Net Banking,200.0,0.0,5540.62,2952.48
O038230,C09706,2025-04-12 11:15:30,Completed,Credit Card,300.0,42.73,6109.89,3464.38
O038231,C01490,2025-05-16 08:29:19,Completed,Debit Card,500.0,0.0,0.0,-500.0
O038232,C06603,2025-03-26 03:49:42,Completed,Net Banking,100.0,0.0,1222.29,746.21
O038233,C09665,2025-05-07 23:44:18,Completed,Credit Card,300.0,74.93,0.0,-281.27
O038234,C02053,2025-04-08 18:34:07,Completed,UPI,150.0,0.0,1814.31,801.53
O038235,C08385,2025-08-13 09:55:30,Completed,Credit Card,0.0,0.0,0.0,0.0
O038236,C02942,2025-08-20 08:40:19,Completed,UPI,150.0,61.78,2285.16,962.02
O038237,C04091,2025-10-31 08:12:17,Completed,Credit Card,50.0,53.89,933.32,484.66
O038238,C09147,2025-12-18 16:36:59,Completed,Wallet,300.0,0.0,4222.35,2252.24
O038239,C00566,2025-01-22 03:42:19,Completed,Wallet,50.0,0.0,4132.34,2317.72
O038240,C04474,2025-11-11 04:23:48,Completed,COD,0.0,0.0,0.0,0.0
O038241,C05045,2025-08-30 01:15:03,Cancelled,UPI,500.0,0.0,468.38,57.04
O038242,C08999,2025-06-29 17:53:03,Completed,UPI,200.0,0.0,182.53,-75.61
O038243,C05715,2025-02-06 05:03:15,Completed,UPI,0.0,0.0,6537.76,3854.92
O038244,C09443,2025-06-18 09:56:47,Completed,Wallet,200.0,44.17,1224.92,670.48
O038245,C03160,2025-06-08 01:27:17,Completed,Credit Card,200.0,0.0,5821.03,2983.25
O038246,C04924,2025-03-23 22:23:28,Completed,Wallet,0.0,0.0,2481.55,1285.12
O038247,C00223,2025-08-30 03:46:03,Completed,Wallet,100.0,0.0,5133.51,2603.9
O038248,C09884,2025-05-10 13:52:02,Completed,Debit Card,500.0,0.0,0.0,-500.0
O038249,C02314,2025-11-12 07:07:27,Completed,Credit Card,50.0,0.0,4798.08,2051.8
O038250,C09276,2025-07-03 13:13:05,Completed,Net Banking,300.0,89.5,1096.74,375.57
O038251,C03986,2025-07-10 04:58:54,Completed,Net Banking,150.0,0.0,2783.69,1567.56
O038252,C01638,2025-04-30 11:47:47,Completed,Wallet,150.0,0.0,0.0,-150.0
O038253,C04181,2025-05-24 15:41:13,Completed,COD,200.0,30.2,1353.76,352.68
O038254,C03218,2025-01-13 10:09:12,Completed,UPI,100.0,0.0,359.22,141.79
O038255,C09511,2025-03-04 10:19:57,Completed,Credit Card,200.0,0.0,2407.04,1244.42
O038256,C07694,2025-09-27 13:00:47,Completed,Net Banking,100.0,0.0,6648.47,3456.48
O038257,C02061,2025-01-12 18:42:16,Cancelled,Credit Card,50.0,92.17,6011.59,2931.08
O038258,C05379,2025-11-27 09:05:31,Completed,COD,100.0,0.0,4842.52,2379.13
O038259,C06683,2025-09-24 05:03:54,Completed,UPI,100.0,0.0,3233.89,1695.39
O038260,C05770,2025-03-30 12:19:52,Completed,Credit Card,0.0,0.0,987.47,482.72
O038261,C09152,2025-03-22 20:58:42,Completed,UPI,0.0,0.0,1319.99,559.58
O038262,C01119,2025-08-13 16:23:50,Cancelled,UPI,50.0,0.0,4358.92,2288.26
O038263,C00394,2025-11-16 06:17:41,Completed,UPI,300.0,43.82,5424.63,2711.23
O038264,C06102,2025-03-31 00:01:17,Completed,Net Banking,0.0,0.0,10740.68,5488.76
O038265,C07440,2025-07-04 14:05:59,Completed,Credit Card,0.0,0.0,8062.38,3659.75
O038266,C08069,2025-02-04 08:01:26,Completed,UPI,0.0,56.05,56.05,14.01
O038267,C02098,2025-01-31 23:47:58,Completed,Debit Card,0.0,0.0,3164.88,1429.76
O038268,C01889,2025-03-04 02:23:38,Completed,Debit Card,200.0,0.0,5337.7,2560.99
O038269,C08370,2025-05-19 18:39:26,Completed,Debit Card,50.0,56.92,222.77,-30.3
O038270,C03350,2025-12-30 12:30:43,Completed,Credit Card,50.0,33.64,1285.04,660.87
O038271,C06579,2025-04-13 13:27:12,Completed,UPI,150.0,0.0,2945.14,1788.4
O038272,C01493,2025-08-24 11:31:28,Completed,COD,200.0,0.0,3105.58,1450.22
O038273,C07982,2025-02-13 20:02:46,Completed,Debit Card,150.0,0.0,0.0,-150.0
O038274,C09603,2025-12-28 14:18:49,Completed,UPI,0.0,0.0,1319.7,766.44
O038275,C09714,2025-07-31 14:49:47,Completed,UPI,0.0,0.0,0.0,0.0
O038276,C05176,2025-05-20 10:23:17,Completed,Net Banking,0.0,101.77,2295.37,917.7
O038277,C02375,2025-12-27 06:43:22,Completed,Wallet,50.0,0.0,1236.32,697.18
O038278,C01392,2025-01-25 12:44:05,Completed,Wallet,50.0,0.0,3327.68,1842.36
O038279,C02441,2025-12-06 13:51:20,Cancelled,UPI,0.0,57.92,3665.9,2040.84
O038280,C06200,2025-03-30 18:54:59,Completed,Wallet,500.0,0.0,4221.84,1475.56
O038281,C04344,2025-09-14 08:10:09,Completed,Credit Card,100.0,0.0,2074.97,1035.96
O038282,C04760,2025-12-21 09:41:37,Completed,Debit Card,100.0,0.0,4903.45,2730.77
O038283,C04728,2025-06-05 11:05:30,Completed,UPI,100.0,0.0,339.33,68.21
O038284,C07905,2025-01-02 03:48:30,Completed,COD,0.0,0.0,9212.35,5333.8
O038285,C08294,2025-06-02 19:44:42,Completed,Credit Card,150.0,0.0,8654.07,5038.33
O038286,C00139,2025-06-07 21:00:40,Completed,Net Banking,150.0,0.0,6958.57,2987.88
O038287,C09168,2025-12-10 12:41:10,Completed,Wallet,500.0,56.93,7996.78,4536.28
O038288,C03865,2025-06-13 11:59:36,Completed,Credit Card,0.0,0.0,7766.5,3869.25
O038289,C02392,2025-04-29 00:31:29,Completed,Debit Card,0.0,100.64,100.64,25.16
O038290,C09960,2025-11-30 02:03:36,Completed,UPI,0.0,0.0,1727.99,856.31
O038291,C01215,2025-01-22 12:22:45,Completed,Wallet,50.0,0.0,3335.91,1701.17
O038292,C03191,2025-10-19 13:42:27,Completed,Debit Card,50.0,0.0,10680.26,5776.06
O038293,C09057,2025-07-17 12:10:18,Completed,Debit Card,150.0,53.68,4377.94,2164.47
O038294,C04741,2025-08-20 21:50:41,Completed,Wallet,0.0,0.0,772.03,338.25
O038295,C09247,2025-05-16 04:04:24,Completed,Credit Card,0.0,0.0,0.0,0.0
O038296,C02398,2025-05-27 03:10:39,Completed,Debit Card,300.0,0.0,3992.98,1974.95
O038297,C04059,2025-12-17 00:18:47,Completed,Wallet,150.0,0.0,3596.37,1672.21
O038298,C00502,2025-04-08 21:35:49,Completed,Debit Card,50.0,0.0,2423.45,1471.29
O038299,C04531,2025-11-18 01:27:34,Completed,Credit Card,100.0,0.0,3781.99,1801.34
O038300,C00007,2025-11-09 09:47:39,Completed,Net Banking,100.0,31.54,4279.73,2230.4
O038301,C03149,2025-08-28 10:12:38,Completed,Credit Card,200.0,58.32,1348.3,681.58
O038302,C07141,2025-06-14 21:24:56,Completed,Debit Card,0.0,0.0,8020.12,4433.67
