customer_id,churn_probability,risk_score,risk_segment,value_segment,retention_priority,actual_churn,predicted_churn,total_orders,total_revenue,total_profit,profit_margin,avg_order_value,avg_discount,recency_days,age,region,subscription_type,acquisition_channel,cancelled_orders,cancellation_rate,customer_lifetime_days,returned_orders,return_rate,revenue_per_order
C08732,0.22653391427887873,22.65,Medium Risk,High Value,High Priority,0,1,7,55005.81999999999,28272.03,0.5139825203951146,7857.974285714285,200.0,13,27.0,North,Basic,Referral,0,0.0,247,0,0.0,7857.974285714285
C09340,0.22606234020303442,22.61,Medium Risk,High Value,High Priority,0,1,7,23352.94,10735.24,0.4596954387755889,3336.1342857142854,142.85714285714286,4,22.0,West,Basic,Referral,1,0.125,192,1,0.14285714285714285,3336.1342857142854
C06869,0.22577504230101658,22.58,Medium Risk,Medium Value,Medium Priority,0,1,3,14066.66,6790.09,0.48270804867680034,4688.886666666666,66.66666666666667,42,33.0,North,Basic,Referral,1,0.25,122,1,0.3333333333333333,4688.886666666666
C05835,0.22562132247961877,22.56,Medium Risk,Medium Value,Medium Priority,0,1,3,11851.970000000001,5236.73,0.44184468911075536,3950.656666666667,33.333333333333336,39,36.0,South,Basic,Referral,1,0.25,116,0,0.0,3950.656666666667
C03606,0.22538535421964132,22.54,Medium Risk,High Value,High Priority,1,1,6,53158.770000000004,26174.52,0.4923838531252698,8859.795,141.66666666666666,4,55.0,East,Basic,Social Media,0,0.0,232,0,0.0,8859.795
C03184,0.22529217105367386,22.53,Medium Risk,Medium Value,Medium Priority,0,1,4,8110.85,4047.08,0.49897113126244474,2027.7125,212.5,3,29.0,West,Basic,Paid Ads,1,0.2,194,0,0.0,2027.7125
C06804,0.22506046996150988,22.51,Medium Risk,High Value,High Priority,0,1,6,39835.58,17755.940000000002,0.44573067594346566,6639.263333333333,116.66666666666667,2,27.0,West,Basic,Organic,0,0.0,156,0,0.0,6639.263333333333
C03021,0.224780596273305,22.48,Medium Risk,Medium Value,Medium Priority,1,1,4,7852.719999999999,3327.19,0.4236990495013193,1963.1799999999998,150.0,41,45.0,West,Basic,Organic,1,0.2,196,0,0.0,1963.1799999999998
C02795,0.22477978855131736,22.48,Medium Risk,Medium Value,Medium Priority,1,1,5,19971.04,9472.27,0.47430028681530856,3994.208,160.0,24,45.0,West,Basic,Paid Ads,1,0.16666666666666666,148,0,0.0,3994.208
C00189,0.22414791863495193,22.41,Medium Risk,High Value,High Priority,0,1,5,31755.09,15297.28,0.48172686646455737,6351.018,70.0,11,57.0,North,Basic,Organic,1,0.16666666666666666,236,2,0.4,6351.018
C02876,0.22409934402459217,22.41,Medium Risk,High Value,High Priority,0,1,5,23591.36,12907.05,0.5471091959090107,4718.272,90.0,132,28.0,West,Basic,Organic,1,0.16666666666666666,92,0,0.0,4718.272
C01212,0.224056435932937,22.41,Medium Risk,Medium Value,Medium Priority,0,1,6,18766.66,8559.380000000001,0.45609501104618516,3127.7766666666666,141.66666666666666,21,33.0,West,Basic,Paid Ads,1,0.14285714285714285,178,0,0.0,3127.7766666666666
C02344,0.22357501280402112,22.36,Medium Risk,Medium Value,Medium Priority,1,1,8,18686.63,8383.9,0.44865767663832373,2335.82875,156.25,22,22.0,West,Basic,Organic,1,0.1111111111111111,240,0,0.0,2335.82875
C01060,0.2234892811058644,22.35,Medium Risk,Medium Value,Medium Priority,0,1,4,20745.42,7859.3,0.3788450655614589,5186.355,75.0,35,20.0,North,Basic,Paid Ads,1,0.2,139,0,0.0,5186.355
C00524,0.22332153344446237,22.33,Medium Risk,Medium Value,Medium Priority,0,1,4,11857.4,5431.96,0.4581071735793682,2964.35,175.0,43,31.0,South,Basic,Referral,1,0.2,63,0,0.0,2964.35
C00590,0.22304736024865288,22.3,Medium Risk,High Value,High Priority,1,1,7,34840.67,18201.49,0.5224207800825874,4977.238571428571,107.14285714285714,8,24.0,East,Basic,Email,1,0.125,248,0,0.0,4977.238571428571
C00196,0.22295526995532447,22.3,Medium Risk,High Value,High Priority,0,1,4,30691.29,14069.42,0.4584173555428918,7672.8225,75.0,13,24.0,West,Basic,Referral,0,0.0,247,0,0.0,7672.8225
C07375,0.22240224579473036,22.24,Medium Risk,Low Value,Monitor,1,1,3,4169.55,1750.1599999999999,0.4197479344293748,1389.8500000000001,16.666666666666668,17,40.0,East,Basic,Paid Ads,1,0.25,219,0,0.0,1389.8500000000001
C08879,0.22196195570251104,22.2,Medium Risk,High Value,High Priority,1,1,7,25575.85,11369.98,0.4445592228606283,3653.692857142857,85.71428571428571,4,58.0,West,Basic,Organic,1,0.125,221,1,0.14285714285714285,3653.692857142857
C07516,0.22193829691033964,22.19,Medium Risk,Medium Value,Medium Priority,1,1,6,17251.66,7969.56,0.4619590230737216,2875.2766666666666,150.0,80,44.0,South,Basic,Referral,1,0.14285714285714285,190,0,0.0,2875.2766666666666
C02324,0.22129117598149506,22.13,Medium Risk,High Value,High Priority,0,1,4,23671.34,11864.47,0.5012166611607116,5917.835,137.5,7,18.0,West,Basic,Organic,1,0.2,163,0,0.0,5917.835
C02278,0.22122985940356615,22.12,Medium Risk,High Value,High Priority,1,1,6,36749.77,19100.52,0.5197452936440147,6124.961666666666,83.33333333333333,14,22.0,West,Basic,Organic,1,0.14285714285714285,129,1,0.16666666666666666,6124.961666666666
C07839,0.22110800200006991,22.11,Medium Risk,Medium Value,Medium Priority,0,0,4,13852.86,7015.22,0.5064095067733305,3463.215,162.5,15,22.0,West,Basic,Referral,1,0.2,133,0,0.0,3463.215
C03009,0.22078408966819082,22.08,Medium Risk,Medium Value,Medium Priority,0,0,4,18809.37,9343.68,0.49675666968112175,4702.3425,100.0,31,53.0,North,Basic,Paid Ads,1,0.2,134,0,0.0,4702.3425
C02456,0.22065207812230486,22.07,Medium Risk,Medium Value,Medium Priority,0,0,3,13579.41,7051.81,0.5193016485988714,4526.47,50.0,18,20.0,East,Basic,Organic,1,0.25,151,0,0.0,4526.47
C08914,0.22017582209793682,22.02,Medium Risk,High Value,High Priority,0,0,8,22687.8,10537.78,0.46446900977617933,2835.975,118.75,19,32.0,East,Basic,Organic,1,0.1111111111111111,205,0,0.0,2835.975
C05443,0.2201178730178124,22.01,Medium Risk,Medium Value,Medium Priority,0,0,6,10034.449999999999,5329.11,0.531081424492623,1672.408333333333,125.0,19,20.0,East,Basic,Paid Ads,1,0.14285714285714285,252,0,0.0,1672.408333333333
C04972,0.2193847283869011,21.94,Medium Risk,Medium Value,Medium Priority,0,0,5,10206.81,4876.33,0.47775259851021035,2041.3619999999999,60.0,60,44.0,South,Basic,Organic,1,0.16666666666666666,187,0,0.0,2041.3619999999999
C08359,0.21906364130035305,21.91,Medium Risk,Medium Value,Medium Priority,1,0,3,12150.4,5469.639999999999,0.45016131156175926,4050.133333333333,83.33333333333333,15,28.0,East,Basic,Organic,1,0.25,180,0,0.0,4050.133333333333
C07153,0.21886046615639243,21.89,Medium Risk,High Value,High Priority,0,0,8,58415.64,29189.67,0.49968929553797575,7301.955,181.25,8,22.0,South,Basic,Organic,0,0.0,260,1,0.125,7301.955
C07417,0.21874728650533243,21.87,Medium Risk,High Value,High Priority,0,0,7,23482.53,11396.34,0.4853114208733046,3354.6471428571426,128.57142857142858,82,55.0,West,Basic,Organic,1,0.125,123,0,0.0,3354.6471428571426
C05285,0.21873331277610358,21.87,Medium Risk,High Value,High Priority,0,0,8,44467.81,22019.7,0.4951829199594044,5558.47625,100.0,35,51.0,West,Basic,Referral,1,0.1111111111111111,236,3,0.375,5558.47625
C09674,0.21855666219229722,21.86,Medium Risk,High Value,High Priority,1,0,8,37980.18,19522.62,0.5140212605627461,4747.5225,87.5,63,25.0,East,Basic,Referral,1,0.1111111111111111,199,1,0.125,4747.5225
C06709,0.21811550491506432,21.81,Medium Risk,Medium Value,Medium Priority,0,0,6,16075.99,7325.68,0.4556907537265201,2679.3316666666665,141.66666666666666,5,35.0,North,Basic,Referral,1,0.14285714285714285,182,0,0.0,2679.3316666666665
C09427,0.21782094183144687,21.78,Medium Risk,Medium Value,Medium Priority,0,0,5,15421.18,7621.03,0.49419240291598954,3084.236,190.0,37,39.0,West,Basic,Referral,1,0.16666666666666666,190,0,0.0,3084.236
C07500,0.21741375118356238,21.74,Medium Risk,Medium Value,Medium Priority,0,0,6,16694.16,7606.05,0.45561142339596605,2782.36,125.0,25,48.0,North,Basic,Referral,1,0.14285714285714285,189,0,0.0,2782.36
C01433,0.21627212751937597,21.63,Medium Risk,High Value,High Priority,1,0,6,31721.980000000003,15499.69,0.48861042091319645,5286.996666666667,175.0,14,50.0,West,Basic,Email,1,0.14285714285714285,240,0,0.0,5286.996666666667
C08177,0.21589400981893686,21.59,Medium Risk,High Value,High Priority,0,0,6,51515.63,25141.06,0.48802780825935743,8585.938333333334,100.0,12,39.0,East,Basic,Paid Ads,0,0.0,166,0,0.0,8585.938333333334
C04528,0.2149311453733136,21.49,Medium Risk,Medium Value,Medium Priority,0,0,3,14974.36,7837.1900000000005,0.5233739538784963,4991.453333333334,116.66666666666667,45,31.0,South,Basic,Referral,1,0.25,182,0,0.0,4991.453333333334
C07075,0.21469254572660407,21.47,Medium Risk,High Value,High Priority,0,0,3,21553.46,11566.84,0.5366581514058532,7184.486666666667,166.66666666666666,204,56.0,West,Basic,Organic,2,0.4,18,1,0.3333333333333333,7184.486666666667
C03481,0.21398829572483036,21.4,Medium Risk,Medium Value,Medium Priority,0,0,2,6253.88,3141.39,0.502310565600875,3126.94,25.0,89,47.0,East,Basic,Social Media,2,0.5,180,0,0.0,3126.94
C05454,0.2138883317232236,21.39,Medium Risk,Medium Value,Medium Priority,0,0,5,15624.19,8096.68,0.5182143842336787,3124.838,100.0,16,56.0,West,Basic,Referral,1,0.16666666666666666,206,0,0.0,3124.838
C08428,0.21355181648408583,21.36,Medium Risk,High Value,High Priority,0,0,7,22221.0,10212.49,0.45958732730300167,3174.4285714285716,150.0,18,28.0,South,Basic,Referral,1,0.125,225,0,0.0,3174.4285714285716
C03733,0.21190647491454043,21.19,Medium Risk,Medium Value,Medium Priority,1,0,3,10617.11,4729.889999999999,0.4454969384323982,3539.036666666667,166.66666666666666,68,49.0,West,Basic,Email,2,0.4,179,1,0.3333333333333333,3539.036666666667
C07975,0.21188107014367105,21.19,Medium Risk,High Value,High Priority,1,0,5,28683.79,15326.410000000002,0.5343230444791292,5736.758,90.0,46,28.0,North,Basic,Referral,1,0.16666666666666666,167,0,0.0,5736.758
C00759,0.2115268023994732,21.15,Medium Risk,Medium Value,Medium Priority,0,0,4,10575.65,4638.43,0.4385952636480973,2643.9125,62.5,5,44.0,South,Basic,Organic,1,0.2,258,0,0.0,2643.9125
C04447,0.21118251415793618,21.12,Medium Risk,High Value,High Priority,0,0,6,27052.26,12515.72,0.4626497009861653,4508.71,58.333333333333336,10,38.0,East,Basic,Organic,1,0.14285714285714285,224,0,0.0,4508.71
C02856,0.2108178321280545,21.08,Medium Risk,High Value,High Priority,0,0,6,39315.159999999996,19920.92,0.5066981795317633,6552.526666666666,150.0,5,54.0,West,Basic,Email,1,0.14285714285714285,223,0,0.0,6552.526666666666
C04852,0.21080262651923118,21.08,Medium Risk,High Value,High Priority,0,0,6,19855.08,9894.300000000001,0.4983258692485752,3309.1800000000003,133.33333333333334,5,26.0,West,Basic,Paid Ads,1,0.14285714285714285,261,0,0.0,3309.1800000000003
C02457,0.21011215920980467,21.01,Medium Risk,High Value,High Priority,0,0,5,26398.949999999997,13125.15,0.4971845471126693,5279.789999999999,200.0,51,43.0,West,Basic,Paid Ads,1,0.16666666666666666,218,0,0.0,5279.789999999999
C05421,0.20805344251783559,20.81,Medium Risk,High Value,High Priority,0,0,4,27771.38,15216.849999999999,0.5479327998824689,6942.845,50.0,75,58.0,East,Basic,Referral,1,0.2,171,0,0.0,6942.845
C02201,0.20797281369496942,20.8,Medium Risk,High Value,High Priority,1,0,7,32075.82,15377.97,0.47942562341352457,4582.26,107.14285714285714,12,30.0,South,Basic,Organic,1,0.125,210,0,0.0,4582.26
C02129,0.20784614713818378,20.78,Medium Risk,High Value,High Priority,0,0,6,33325.08,16573.829999999998,0.49733804089892647,5554.18,50.0,44,55.0,South,Basic,Referral,1,0.14285714285714285,137,0,0.0,5554.18
C06706,0.20763286910897388,20.76,Medium Risk,High Value,High Priority,0,0,8,33634.39,18297.75,0.5440190828494288,4204.29875,81.25,15,45.0,South,Basic,Referral,1,0.1111111111111111,220,0,0.0,4204.29875
C04011,0.20641312167423181,20.64,Medium Risk,High Value,High Priority,0,0,8,53606.28,26031.989999999998,0.48561455859276187,6700.785,200.0,29,18.0,East,Basic,Organic,1,0.1111111111111111,207,1,0.125,6700.785
C05639,0.20538571017092133,20.54,Medium Risk,Medium Value,Medium Priority,0,0,4,9165.220000000001,4526.639999999999,0.4938932180569587,2291.3050000000003,150.0,1,28.0,East,Basic,Paid Ads,2,0.3333333333333333,35,1,0.25,2291.3050000000003
C09897,0.20151914023660633,20.15,Medium Risk,Medium Value,Medium Priority,0,0,4,16425.97,7464.24,0.4544169994222563,4106.4925,112.5,26,32.0,North,Basic,Paid Ads,2,0.3333333333333333,217,1,0.25,4106.4925
C09480,0.1997252681499799,19.97,Low Risk,Medium Value,Monitor,0,0,3,16164.189999999999,8270.93,0.5116823051448913,5388.063333333333,66.66666666666667,64,35.0,East,Basic,Paid Ads,2,0.4,151,0,0.0,5388.063333333333
C04186,0.19757712765774554,19.76,Low Risk,High Value,Maintain,0,0,7,22941.5,11368.039999999999,0.4955229605736329,3277.3571428571427,157.14285714285714,13,40.0,North,Basic,Referral,2,0.2222222222222222,252,2,0.2857142857142857,3277.3571428571427
C04052,0.19539880902033469,19.54,Low Risk,High Value,Maintain,0,0,8,29388.97,14139.42,0.4811131523153074,3673.62125,137.5,47,46.0,North,Basic,Referral,2,0.2,221,1,0.125,3673.62125
C02238,0.1943996723966296,19.44,Low Risk,High Value,Maintain,0,0,11,67848.09999999999,32511.12,0.4791750984920728,6168.00909090909,177.27272727272728,7,49.0,East,Basic,Paid Ads,1,0.08333333333333333,238,1,0.09090909090909091,6168.00909090909
C00987,0.18892943547901722,18.89,Low Risk,Medium Value,Monitor,0,0,5,15791.560000000001,7910.030000000001,0.5009023807654215,3158.3120000000004,150.0,16,38.0,North,Basic,Paid Ads,2,0.2857142857142857,253,0,0.0,3158.3120000000004
C04538,0.18776307114056115,18.78,Low Risk,High Value,Maintain,0,0,3,36849.54,20543.8,0.5575049240777497,12283.18,83.33333333333333,97,47.0,North,Basic,Organic,2,0.4,82,0,0.0,12283.18
C05564,0.16297215970785775,16.3,Low Risk,High Value,Maintain,0,0,8,57941.06,27083.47,0.46743138630877656,7242.6325,106.25,1,26.0,West,Basic,Organic,2,0.2,190,0,0.0,7242.6325
C06132,0.15423659373653395,15.42,Low Risk,Medium Value,Monitor,0,0,8,18128.07,7990.16,0.44076175787052896,2266.00875,200.0,31,48.0,North,Premium,Organic,0,0.0,164,1,0.125,2266.00875
C09115,0.15406921265069198,15.41,Low Risk,High Value,Maintain,0,0,13,29096.13,13165.9,0.45249660350019055,2238.1638461538464,88.46153846153847,38,49.0,West,Premium,Referral,0,0.0,165,4,0.3076923076923077,2238.1638461538464
C00099,0.15396746280502235,15.4,Low Risk,Medium Value,Monitor,0,0,5,7458.56,2868.7200000000003,0.38462116011669817,1491.712,120.0,18,37.0,East,Premium,Email,0,0.0,222,0,0.0,1491.712
C08106,0.14961269683421252,14.96,Low Risk,Low Value,Monitor,0,0,1,4355.09,1456.44,0.3344224803620591,4355.09,500.0,255,19.0,North,Premium,Paid Ads,0,0.0,0,0,0.0,4355.09
C07769,0.1482053231708819,14.82,Low Risk,Medium Value,Monitor,0,0,7,17535.79,9006.23,0.5135913466117009,2505.112857142857,21.428571428571427,2,30.0,East,Premium,Email,0,0.0,251,0,0.0,2505.112857142857
C07874,0.14607041640928292,14.61,Low Risk,Medium Value,Monitor,0,0,2,8681.47,4066.88,0.46845522705256143,4340.735,100.0,237,20.0,South,Premium,Email,0,0.0,18,0,0.0,4340.735
C04125,0.14399218722845428,14.4,Low Risk,High Value,Maintain,1,0,9,28816.620000000003,13683.79,0.4748575648358482,3201.846666666667,111.11111111111111,1,42.0,South,Premium,Social Media,0,0.0,262,3,0.3333333333333333,3201.846666666667
C08270,0.14332146989213027,14.33,Low Risk,Low Value,Monitor,0,0,5,3967.4,1755.9099999999999,0.4425845641982154,793.48,70.0,63,34.0,North,Premium,Social Media,0,0.0,199,0,0.0,793.48
C04525,0.143141889404732,14.31,Low Risk,High Value,Maintain,0,0,6,47319.68,23013.61,0.48634331424050203,7886.613333333334,58.333333333333336,89,32.0,South,Premium,Social Media,0,0.0,174,2,0.3333333333333333,7886.613333333334
C07321,0.14084280026081922,14.08,Low Risk,Medium Value,Monitor,0,0,6,9219.65,3669.4900000000002,0.3980075165543161,1536.6083333333333,191.66666666666666,75,29.0,West,Premium,Social Media,0,0.0,183,0,0.0,1536.6083333333333
C04698,0.14051420647348095,14.05,Low Risk,Low Value,Monitor,0,0,1,2992.94,1172.54,0.3917686288398698,2992.94,500.0,223,46.0,West,Premium,Paid Ads,0,0.0,0,0,0.0,2992.94
C02697,0.14013701609962737,14.01,Low Risk,Medium Value,Monitor,0,0,4,6106.3099999999995,2819.38,0.46171583165610663,1526.5774999999999,175.0,72,51.0,North,Premium,Social Media,0,0.0,192,1,0.25,1526.5774999999999
C01354,0.13982723417610268,13.98,Low Risk,Medium Value,Monitor,0,0,5,8741.46,4602.53,0.5265173094654669,1748.292,50.0,126,22.0,North,Premium,Referral,0,0.0,77,2,0.4,1748.292
C06000,0.1391697329331888,13.92,Low Risk,High Value,Maintain,0,0,12,28858.93,13087.34,0.4534935979954905,2404.9108333333334,170.83333333333334,63,44.0,East,Premium,Paid Ads,0,0.0,185,2,0.16666666666666666,2404.9108333333334
C08125,0.1390536703280771,13.91,Low Risk,Medium Value,Monitor,0,0,5,13288.41,6810.77,0.5125346072253942,2657.682,80.0,24,41.0,West,Premium,Social Media,0,0.0,196,1,0.2,2657.682
C01860,0.13889445258989244,13.89,Low Risk,Medium Value,Monitor,0,0,5,17010.99,9683.82,0.5692684552750897,3402.1980000000003,40.0,26,43.0,North,Premium,Social Media,0,0.0,227,1,0.2,3402.1980000000003
C03659,0.13858389794510004,13.86,Low Risk,Medium Value,Monitor,0,0,5,16952.77,6564.860000000001,0.38724409049376596,3390.554,60.0,73,55.0,North,Premium,Email,0,0.0,185,1,0.2,3390.554
C03033,0.13803330313303222,13.8,Low Risk,Medium Value,Monitor,0,0,7,17504.36,6845.52,0.3910751378513696,2500.6228571428574,157.14285714285714,100,47.0,North,Premium,Organic,0,0.0,100,1,0.14285714285714285,2500.6228571428574
C09808,0.13670044391702452,13.67,Low Risk,High Value,Maintain,1,0,10,46849.81,23228.97,0.4958178058779748,4684.981,150.0,20,25.0,North,Premium,Social Media,0,0.0,231,2,0.2,4684.981
C01578,0.13646612631769475,13.65,Low Risk,High Value,Maintain,0,0,8,24514.42,11937.36,0.4869525772994018,3064.3025,112.5,19,22.0,North,Premium,Organic,0,0.0,237,3,0.375,3064.3025
C07816,0.13562501100307825,13.56,Low Risk,Medium Value,Monitor,0,0,6,8941.8,4993.5,0.5584446084680937,1490.3,133.33333333333334,13,56.0,North,Premium,Organic,0,0.0,241,1,0.16666666666666666,1490.3
C03433,0.13530709418176604,13.53,Low Risk,High Value,Maintain,0,0,6,23189.72,11234.869999999999,0.4844763110550709,3864.9533333333334,133.33333333333334,144,36.0,North,Premium,Referral,0,0.0,79,1,0.16666666666666666,3864.9533333333334
C02898,0.13525218121415394,13.53,Low Risk,Medium Value,Monitor,0,0,6,7896.639999999999,3315.09,0.41981019775499456,1316.1066666666666,58.333333333333336,0,43.0,West,Premium,Social Media,0,0.0,228,0,0.0,1316.1066666666666
C07333,0.13524431975988785,13.52,Low Risk,Low Value,Monitor,0,0,4,3736.4700000000003,1382.25,0.3699347244859453,934.1175000000001,187.5,101,27.0,South,Premium,Paid Ads,0,0.0,165,1,0.25,934.1175000000001
C08440,0.13518319935819822,13.52,Low Risk,High Value,Maintain,0,0,10,35323.02,17511.48,0.4957526281727893,3532.3019999999997,180.0,32,26.0,West,Premium,Social Media,0,0.0,219,1,0.1,3532.3019999999997
C07074,0.1350567562671578,13.51,Low Risk,Low Value,Monitor,0,0,2,0.0,-100.0,-100.0,0.0,50.0,162,46.0,East,Premium,Organic,0,0.0,71,1,0.5,0.0
C04439,0.13460517521404877,13.46,Low Risk,Low Value,Monitor,0,0,4,4850.56,1704.83,0.3514707580155693,1212.64,225.0,130,27.0,South,Premium,Paid Ads,0,0.0,108,0,0.0,1212.64
C04105,0.1345925316081931,13.46,Low Risk,Medium Value,Monitor,0,0,2,13681.380000000001,7812.65,0.5710425410302177,6840.6900000000005,250.0,168,23.0,West,Premium,Referral,0,0.0,28,0,0.0,6840.6900000000005
C02562,0.13454589464719796,13.45,Low Risk,Low Value,Monitor,0,0,3,5349.6,2401.17,0.44885038133692234,1783.2,266.6666666666667,58,58.0,North,Premium,Organic,0,0.0,160,0,0.0,1783.2
C04395,0.13451442948564926,13.45,Low Risk,Low Value,Monitor,0,0,5,6025.32,2590.58,0.42994894876952594,1205.0639999999999,60.0,90,47.0,South,Premium,Organic,0,0.0,146,1,0.2,1205.0639999999999
C02992,0.13438015541946427,13.44,Low Risk,Medium Value,Monitor,0,0,5,16367.94,8490.52,0.5187286854668334,3273.588,120.0,98,29.0,South,Premium,Social Media,0,0.0,144,1,0.2,3273.588
C08806,0.1337805227167962,13.38,Low Risk,Medium Value,Monitor,0,0,7,20503.92,8874.57,0.4328230894385074,2929.1314285714284,185.71428571428572,92,22.0,South,Premium,Email,0,0.0,172,1,0.14285714285714285,2929.1314285714284
C07266,0.13339104646100902,13.34,Low Risk,Medium Value,Monitor,0,0,8,18592.32,9619.63,0.5173980439235125,2324.04,112.5,41,20.0,East,Premium,Referral,0,0.0,136,1,0.125,2324.04
C01870,0.1333333299741803,13.33,Low Risk,Low Value,Monitor,0,0,2,4297.14,2280.98,0.5308135178281368,2148.57,100.0,56,57.0,North,Premium,Organic,0,0.0,122,0,0.0,2148.57
C01086,0.1330714434104133,13.31,Low Risk,High Value,Maintain,0,0,9,35463.94,17747.98,0.500451444481352,3940.437777777778,83.33333333333333,48,18.0,West,Premium,Social Media,0,0.0,222,1,0.1111111111111111,3940.437777777778
C01149,0.13294912881293589,13.29,Low Risk,Medium Value,Monitor,0,0,5,10478.23,5217.57,0.4979438321166838,2095.6459999999997,110.0,2,51.0,South,Premium,Social Media,0,0.0,192,0,0.0,2095.6459999999997
C02287,0.1325724257753964,13.26,Low Risk,Medium Value,Monitor,0,0,3,8831.91,4962.13,0.5618410966597259,2943.97,100.0,191,42.0,South,Premium,Referral,0,0.0,67,0,0.0,2943.97
C05131,0.1321766505102991,13.22,Low Risk,High Value,Maintain,0,0,7,28843.42,12931.24,0.4483254759664423,4120.488571428571,150.0,6,34.0,North,Premium,Social Media,0,0.0,260,1,0.14285714285714285,4120.488571428571
C03128,0.13215038412357955,13.22,Low Risk,Medium Value,Monitor,0,0,6,12841.31,6485.12,0.5050201264512733,2140.2183333333332,108.33333333333333,20,21.0,East,Premium,Organic,0,0.0,192,1,0.16666666666666666,2140.2183333333332
C07730,0.13192063897865422,13.19,Low Risk,High Value,Maintain,0,0,7,25000.89,11658.22,0.4663121992857054,3571.555714285714,185.71428571428572,5,55.0,North,Premium,Paid Ads,0,0.0,256,2,0.2857142857142857,3571.555714285714
C09260,0.13191629465190224,13.19,Low Risk,Medium Value,Monitor,0,0,3,14344.85,6917.28,0.48221347731067243,4781.616666666667,100.0,139,40.0,East,Premium,Organic,0,0.0,20,0,0.0,4781.616666666667
C03693,0.13178064389222696,13.18,Low Risk,Low Value,Monitor,0,0,1,434.34,179.9,0.4141916470967445,434.34,0.0,198,49.0,South,Premium,Organic,0,0.0,0,0,0.0,434.34
C00335,0.1317481544416307,13.17,Low Risk,Medium Value,Monitor,0,0,7,17373.8,8061.78,0.46401938551151733,2481.9714285714285,142.85714285714286,39,19.0,East,Premium,Paid Ads,0,0.0,179,1,0.14285714285714285,2481.9714285714285
C05211,0.13160353797765856,13.16,Low Risk,Medium Value,Monitor,0,0,8,18182.9,8076.09,0.44415852256790717,2272.8625,156.25,67,36.0,South,Premium,Organic,0,0.0,177,1,0.125,2272.8625
C00998,0.13147433790030683,13.15,Low Risk,High Value,Maintain,0,0,8,31486.8,14883.18,0.4726799801821716,3935.85,162.5,29,51.0,East,Premium,Social Media,0,0.0,238,1,0.125,3935.85
C06143,0.13142158189980332,13.14,Low Risk,High Value,Maintain,0,0,8,21780.82,10675.17,0.4901179110795645,2722.6025,181.25,29,60.0,East,Premium,Organic,0,0.0,181,2,0.25,2722.6025
C05383,0.13141767757009584,13.14,Low Risk,Medium Value,Monitor,0,0,9,12407.19,4368.5,0.3520942292332107,1378.5766666666668,127.77777777777777,76,32.0,West,Premium,Paid Ads,0,0.0,182,1,0.1111111111111111,1378.5766666666668
C02272,0.13136414118635345,13.14,Low Risk,High Value,Maintain,1,0,5,19765.879999999997,10904.810000000001,0.5516986848043195,3953.1759999999995,60.0,168,48.0,West,Premium,Organic,0,0.0,81,0,0.0,3953.1759999999995
C03755,0.1313398019940975,13.13,Low Risk,Low Value,Monitor,0,0,3,3378.9600000000005,1591.05,0.4708697350664109,1126.3200000000002,200.0,143,44.0,West,Premium,Paid Ads,0,0.0,114,0,0.0,1126.3200000000002
C03283,0.13133266595464077,13.13,Low Risk,Medium Value,Monitor,1,0,4,6398.8,3065.25,0.4790351315871726,1599.7,12.5,49,42.0,South,Premium,Email,0,0.0,220,1,0.25,1599.7
C06081,0.13122625281768158,13.12,Low Risk,Low Value,Monitor,0,0,2,2640.5,974.78,0.3691649308843022,1320.25,250.0,184,25.0,West,Premium,Social Media,1,0.3333333333333333,20,0,0.0,1320.25
C01385,0.13104585241717254,13.1,Low Risk,High Value,Maintain,0,0,16,47764.81,23972.63,0.5018889429268116,2985.300625,90.625,25,52.0,North,Premium,Email,0,0.0,211,1,0.0625,2985.300625
C08648,0.13088272122303207,13.09,Low Risk,High Value,Maintain,0,0,6,20694.670000000002,9912.92,0.4790083630229426,3449.111666666667,191.66666666666666,104,47.0,East,Premium,Referral,0,0.0,122,2,0.3333333333333333,3449.111666666667
C06826,0.13064186334138073,13.06,Low Risk,High Value,Maintain,0,0,7,21411.28,10876.0,0.5079565537417661,3058.7542857142857,178.57142857142858,83,38.0,South,Premium,Organic,0,0.0,176,1,0.14285714285714285,3058.7542857142857
C09279,0.13046794093089054,13.05,Low Risk,High Value,Maintain,0,0,6,27664.1,14772.48,0.5339945994989896,4610.683333333333,208.33333333333334,60,43.0,East,Premium,Social Media,0,0.0,193,1,0.16666666666666666,4610.683333333333
C02220,0.130429992310894,13.04,Low Risk,Medium Value,Monitor,0,0,2,9034.41,4545.63,0.5031463039645091,4517.205,100.0,118,42.0,East,Premium,Organic,0,0.0,103,0,0.0,4517.205
C07461,0.13032805548202547,13.03,Low Risk,High Value,Maintain,0,0,9,32401.829999999998,16262.24,0.5018926400144683,3600.203333333333,138.88888888888889,36,31.0,West,Premium,Social Media,0,0.0,192,1,0.1111111111111111,3600.203333333333
C06453,0.1303156793244531,13.03,Low Risk,High Value,Maintain,0,0,6,31629.64,15617.42,0.4937590184396661,5271.606666666667,116.66666666666667,96,60.0,West,Premium,Paid Ads,0,0.0,144,2,0.3333333333333333,5271.606666666667
C02655,0.1300488382089552,13.0,Low Risk,Low Value,Monitor,0,0,6,5758.78,2295.46,0.3986017871840911,959.7966666666666,91.66666666666667,3,39.0,South,Premium,Paid Ads,0,0.0,246,1,0.16666666666666666,959.7966666666666
