event_id,customer_id,session_id,event_date,event_type,product_id,device,experiment_group
E0205616,C02413,S029387,2025-05-19 01:53:15,Add_to_Cart,P0084,Mobile,Control
E0205617,C00439,S078836,2025-08-10 15:40:17,Add_to_Cart,P0079,Mobile,Treatment
E0205618,C02124,S048712,2025-04-06 22:53:23,Add_to_Cart,P0015,Tablet,Control
E0205619,C04955,S073085,2025-12-02 05:53:17,Add_to_Cart,P0047,Mobile,Control
E0205620,C03994,S004993,2025-03-04 02:51:24,Add_to_Cart,P0083,Mobile,Treatment
E0205621,C09663,S110938,2025-02-01 20:54:08,Add_to_Cart,P0095,Desktop,Control
E0205622,C01528,S074892,2025-07-03 06:52:31,Add_to_Cart,P0131,Mobile,Control
E0205623,C04854,S075974,2025-03-28 17:44:43,Add_to_Cart,P0112,Desktop,Control
E0205624,C00467,S037597,2025-09-28 15:21:07,Add_to_Cart,P0127,Desktop,Control
E0205625,C03409,S001847,2025-02-03 08:19:52,Add_to_Cart,P0138,Tablet,Treatment
E0205626,C05233,S025651,2025-06-27 20:23:46,Add_to_Cart,P0140,Mobile,Treatment
E0205627,C01304,S093586,2025-05-31 11:51:27,Add_to_Cart,P0023,Mobile,Control
E0205628,C03457,S020119,2025-02-23 20:43:28,Add_to_Cart,P0119,Mobile,Treatment
E0205629,C06192,S022370,2025-12-06 01:57:01,Add_to_Cart,P0045,Tablet,Treatment
E0205630,C02492,S065216,2025-02-21 06:04:43,Add_to_Cart,P0032,Desktop,Control
E0205631,C05194,S080831,2025-07-22 13:49:11,Add_to_Cart,P0157,Mobile,Control
E0205632,C04923,S068536,2025-08-20 18:53:48,Add_to_Cart,P0188,Desktop,Control
E0205633,C07155,S051366,2025-08-01 08:34:08,Add_to_Cart,P0176,Desktop,Treatment
E0205634,C07789,S067777,2025-05-12 01:08:34,Add_to_Cart,P0138,Mobile,Treatment
E0205635,C03928,S014987,2025-08-07 10:43:26,Add_to_Cart,P0116,Mobile,Control
E0205636,C02019,S078554,2025-12-07 07:07:47,Add_to_Cart,P0146,Mobile,Treatment
E0205637,C05043,S083106,2025-05-25 09:25:54,Add_to_Cart,P0078,Mobile,Treatment
E0205638,C04712,S064523,2025-10-03 05:40:48,Add_to_Cart,P0024,Desktop,Treatment
E0205639,C00481,S053926,2025-05-05 03:08:25,Add_to_Cart,P0014,Mobile,Control
E0205640,C04301,S026221,2025-07-20 16:05:49,Add_to_Cart,P0083,Desktop,Control
E0205641,C05156,S079267,2025-06-02 13:17:29,Add_to_Cart,P0055,Tablet,Treatment
E0205642,C01186,S035636,2025-10-08 02:06:29,Add_to_Cart,P0159,Mobile,Treatment
E0205643,C02107,S018840,2025-12-11 22:20:05,Add_to_Cart,P0043,Mobile,Control
E0205644,C06340,S013975,2025-10-04 05:29:24,Add_to_Cart,P0051,Desktop,Control
E0205645,C09430,S026534,2025-08-26 07:30:23,Add_to_Cart,P0016,Tablet,Control
E0205646,C01455,S108461,2025-11-04 22:19:27,Add_to_Cart,P0019,Mobile,Control
E0205647,C01291,S111061,2025-04-23 13:10:27,Add_to_Cart,P0022,Mobile,Treatment
E0205648,C00565,S078261,2025-02-18 06:08:41,Add_to_Cart,P0022,Desktop,Treatment
E0205649,C05892,S058010,2025-09-24 15:15:10,Add_to_Cart,P0134,Tablet,Treatment
E0205650,C04176,S089411,2025-05-24 04:39:26,Add_to_Cart,P0080,Mobile,Treatment
E0205651,C01932,S039890,2025-01-28 13:44:27,Add_to_Cart,P0105,Mobile,Control
E0205652,C03716,S079896,2025-04-05 00:37:46,Add_to_Cart,P0167,Mobile,Treatment
E0205653,C03057,S064568,2025-01-26 21:07:58,Add_to_Cart,P0098,Mobile,Treatment
E0205654,C04264,S075042,2025-02-18 23:21:34,Add_to_Cart,P0053,Tablet,Control
E0205655,C04565,S082371,2025-04-28 05:55:58,Add_to_Cart,P0136,Desktop,Control
E0205656,C08842,S087573,2025-07-15 19:35:13,Add_to_Cart,P0191,Mobile,Treatment
E0205657,C05295,S003886,2025-07-18 17:52:23,Add_to_Cart,P0037,Mobile,Control
E0205658,C07419,S049957,2025-11-05 06:02:45,Add_to_Cart,P0113,Desktop,Treatment
E0205659,C06443,S050385,2025-11-23 02:27:57,Add_to_Cart,P0071,Desktop,Treatment
E0205660,C00657,S106140,2025-02-18 23:43:47,Add_to_Cart,P0010,Desktop,Treatment
E0205661,C03370,S035033,2025-07-09 02:47:18,Add_to_Cart,P0094,Mobile,Treatment
E0205662,C08171,S068813,2025-04-17 10:23:53,Add_to_Cart,P0101,Desktop,Treatment
E0205663,C04170,S005718,2025-01-03 15:30:43,Add_to_Cart,P0115,Desktop,Treatment
E0205664,C02114,S030048,2025-11-15 03:58:50,Add_to_Cart,P0078,Desktop,Control
E0205665,C01167,S057558,2025-11-14 22:45:28,Add_to_Cart,P0006,Mobile,Treatment
E0205666,C05876,S025938,2025-09-13 12:01:03,Add_to_Cart,P0086,Mobile,Control
E0205667,C01503,S035916,2025-12-20 06:03:19,Add_to_Cart,P0052,Mobile,Treatment
E0205668,C08673,S063635,2025-10-24 18:59:54,Add_to_Cart,P0162,Mobile,Treatment
E0205669,C03010,S003553,2025-03-21 16:58:28,Add_to_Cart,P0170,Mobile,Treatment
E0205670,C04950,S101968,2025-01-02 20:37:56,Add_to_Cart,P0111,Desktop,Control
E0205671,C00562,S008337,2025-11-03 20:46:51,Add_to_Cart,P0017,Mobile,Control
E0205672,C01974,S019806,2025-05-08 15:47:34,Add_to_Cart,P0011,Desktop,Treatment
E0205673,C07691,S061491,2025-01-19 09:37:28,Add_to_Cart,P0094,Desktop,Treatment
E0205674,C07766,S042979,2025-05-15 17:37:07,Add_to_Cart,P0128,Tablet,Treatment
E0205675,C00793,S095678,2025-05-22 15:57:18,Add_to_Cart,P0166,Desktop,Control
E0205676,C00705,S109757,2025-12-29 14:02:18,Add_to_Cart,P0058,Mobile,Treatment
E0205677,C06436,S072306,2025-03-04 12:51:48,Add_to_Cart,P0012,Desktop,Control
E0205678,C09707,S078394,2025-03-03 18:18:29,Add_to_Cart,P0030,Tablet,Control
E0205679,C08883,S081725,2025-05-15 21:46:34,Add_to_Cart,P0025,Desktop,Treatment
E0205680,C07981,S015169,2025-12-04 05:54:03,Add_to_Cart,P0074,Mobile,Treatment
E0205681,C09322,S099212,2025-10-10 09:20:22,Add_to_Cart,P0048,Mobile,Control
E0205682,C00623,S039941,2025-07-01 08:44:23,Add_to_Cart,P0079,Mobile,Control
E0205683,C05344,S091843,2025-12-06 22:56:15,Add_to_Cart,P0072,Tablet,Treatment
E0205684,C06525,S023066,2025-04-20 04:58:08,Add_to_Cart,P0146,Mobile,Treatment
E0205685,C02488,S036558,2025-05-10 11:09:05,Add_to_Cart,P0011,Mobile,Treatment
E0205686,C09697,S109752,2025-01-23 23:06:16,Add_to_Cart,P0146,Desktop,Control
E0205687,C02784,S107265,2025-09-29 18:33:58,Add_to_Cart,P0075,Mobile,Treatment
E0205688,C03667,S031616,2025-04-09 02:50:12,Add_to_Cart,P0139,Mobile,Treatment
E0205689,C08609,S084917,2025-03-31 10:40:59,Add_to_Cart,P0129,Mobile,Control
E0205690,C07791,S064226,2025-01-29 04:11:14,Add_to_Cart,P0173,Mobile,Control
E0205691,C04818,S099541,2025-06-01 05:33:28,Add_to_Cart,P0072,Desktop,Control
E0205692,C03287,S071431,2025-11-13 21:09:28,Add_to_Cart,P0142,Mobile,Control
E0205693,C08551,S098114,2025-05-03 21:31:41,Add_to_Cart,P0141,Mobile,Control
E0205694,C04249,S066390,2025-05-07 10:11:18,Add_to_Cart,P0050,Mobile,Control
E0205695,C09322,S093092,2025-05-13 13:32:01,Add_to_Cart,P0021,Mobile,Control
E0205696,C06950,S111505,2025-05-11 19:27:48,Add_to_Cart,P0150,Mobile,Control
E0205697,C02117,S057467,2025-08-11 04:29:38,Add_to_Cart,P0045,Mobile,Treatment
E0205698,C00927,S076499,2025-07-25 08:04:43,Add_to_Cart,P0087,Mobile,Control
E0205699,C07581,S035488,2025-04-01 00:59:58,Add_to_Cart,P0123,Desktop,Treatment
E0205700,C08182,S028340,2025-02-19 02:29:57,Add_to_Cart,P0090,Desktop,Treatment
E0205701,C05123,S067037,2025-06-01 18:44:49,Add_to_Cart,P0186,Mobile,Control
E0205702,C03250,S031848,2025-10-23 03:51:29,Add_to_Cart,P0184,Desktop,Control
E0205703,C03222,S102928,2025-09-07 00:08:02,Add_to_Cart,P0012,Desktop,Treatment
E0205704,C02616,S049657,2025-03-07 02:53:29,Add_to_Cart,P0185,Mobile,Control
E0205705,C04525,S070721,2025-07-23 11:15:08,Add_to_Cart,P0137,Mobile,Control
E0205706,C00276,S039696,2025-05-26 07:49:10,Add_to_Cart,P0116,Mobile,Treatment
E0205707,C05844,S003657,2025-11-21 08:54:59,Add_to_Cart,P0164,Mobile,Treatment
E0205708,C09715,S057517,2025-02-16 09:13:58,Add_to_Cart,P0125,Mobile,Control
E0205709,C02360,S090484,2025-02-09 07:14:41,Add_to_Cart,P0084,Desktop,Control
E0205710,C08490,S109077,2025-10-01 05:27:55,Add_to_Cart,P0072,Mobile,Control
E0205711,C03900,S047105,2025-04-19 23:47:48,Add_to_Cart,P0198,Mobile,Treatment
E0205712,C00582,S072180,2025-09-16 23:28:32,Add_to_Cart,P0033,Mobile,Control
E0205713,C06250,S070863,2025-11-17 06:44:49,Add_to_Cart,P0059,Tablet,Control
E0205714,C05028,S106260,2025-04-12 10:23:22,Add_to_Cart,P0153,Mobile,Treatment
E0205715,C06019,S008257,2025-06-27 06:39:25,Add_to_Cart,P0143,Desktop,Treatment
E0205716,C07557,S106914,2025-08-01 09:39:39,Add_to_Cart,P0068,Desktop,Control
E0205717,C05313,S041594,2025-05-15 17:27:26,Add_to_Cart,P0121,Mobile,Treatment
E0205718,C01703,S085823,2025-03-07 21:16:04,Add_to_Cart,P0013,Mobile,Control
E0205719,C06299,S088517,2025-09-02 18:02:29,Add_to_Cart,P0131,Mobile,Treatment
E0205720,C00968,S016258,2025-03-30 12:47:15,Add_to_Cart,P0116,Desktop,Treatment
E0205721,C02621,S113029,2025-11-21 16:45:27,Add_to_Cart,P0131,Mobile,Treatment
E0205722,C07880,S091097,2025-12-18 22:19:44,Add_to_Cart,P0173,Mobile,Treatment
E0205723,C07429,S063957,2025-08-11 18:58:59,Add_to_Cart,P0118,Desktop,Control
E0205724,C02256,S030023,2025-08-08 13:02:44,Add_to_Cart,P0127,Desktop,Treatment
E0205725,C07588,S073117,2025-01-09 02:23:10,Add_to_Cart,P0168,Mobile,Treatment
E0205726,C02423,S020714,2025-05-10 16:07:52,Add_to_Cart,P0092,Mobile,Treatment
E0205727,C04491,S000412,2025-11-25 04:29:24,Add_to_Cart,P0034,Desktop,Control
E0205728,C03659,S062468,2025-04-03 02:16:41,Add_to_Cart,P0119,Mobile,Treatment
E0205729,C09325,S010819,2025-02-23 05:48:02,Add_to_Cart,P0028,Tablet,Treatment
E0205730,C04255,S026594,2025-06-07 10:44:44,Add_to_Cart,P0012,Mobile,Treatment
E0205731,C05600,S113822,2025-05-16 02:33:22,Add_to_Cart,P0071,Desktop,Treatment
E0205732,C06884,S091165,2025-01-30 04:47:15,Add_to_Cart,P0107,Desktop,Control
E0205733,C00279,S012225,2025-12-21 01:58:27,Add_to_Cart,P0018,Mobile,Treatment
E0205734,C02785,S012234,2025-02-28 08:53:44,Add_to_Cart,P0180,Mobile,Control
E0205735,C06406,S025714,2025-02-18 08:57:57,Add_to_Cart,P0028,Desktop,Control
E0205736,C07365,S081467,2025-02-22 17:24:51,Add_to_Cart,P0171,Mobile,Control
E0205737,C06824,S064733,2025-07-14 23:08:33,Add_to_Cart,P0136,Mobile,Treatment
E0205738,C01630,S007729,2025-06-25 06:08:46,Add_to_Cart,P0039,Desktop,Treatment
E0205739,C01154,S018392,2025-01-27 10:06:22,Add_to_Cart,P0101,Mobile,Treatment
E0205740,C01277,S069993,2025-10-04 10:34:47,Add_to_Cart,P0165,Desktop,Control
E0205741,C00457,S051801,2025-02-05 07:16:23,Add_to_Cart,P0030,Mobile,Treatment
E0205742,C07779,S105449,2025-10-30 15:27:36,Add_to_Cart,P0166,Desktop,Treatment
E0205743,C08684,S015330,2025-11-29 18:06:04,Add_to_Cart,P0132,Tablet,Control
E0205744,C06026,S094946,2025-04-18 09:09:10,Add_to_Cart,P0089,Mobile,Treatment
E0205745,C00130,S009077,2025-08-30 20:32:10,Add_to_Cart,P0159,Mobile,Treatment
E0205746,C03588,S009265,2025-08-18 00:22:57,Add_to_Cart,P0058,Mobile,Control
E0205747,C02190,S099160,2025-12-16 20:03:30,Add_to_Cart,P0086,Mobile,Treatment
E0205748,C03871,S086910,2025-08-16 07:16:07,Add_to_Cart,P0127,Mobile,Control
E0205749,C08415,S053375,2025-06-18 16:28:53,Add_to_Cart,P0191,Desktop,Treatment
E0205750,C08064,S006383,2025-09-27 00:17:08,Add_to_Cart,P0119,Mobile,Treatment
E0205751,C05401,S055051,2025-11-12 22:40:40,Add_to_Cart,P0162,Desktop,Treatment
E0205752,C01164,S023564,2025-03-06 16:26:06,Add_to_Cart,P0152,Mobile,Control
E0205753,C00585,S065808,2025-02-07 02:14:21,Add_to_Cart,P0064,Tablet,Treatment
E0205754,C02416,S001020,2025-07-07 21:25:42,Add_to_Cart,P0163,Mobile,Control
E0205755,C00739,S016055,2025-07-04 04:54:49,Add_to_Cart,P0186,Mobile,Control
E0205756,C06110,S027437,2025-02-26 06:28:03,Add_to_Cart,P0006,Desktop,Control
E0205757,C09409,S047846,2025-03-20 01:38:32,Add_to_Cart,P0097,Mobile,Treatment
E0205758,C04593,S062485,2025-04-22 20:46:33,Add_to_Cart,P0116,Mobile,Treatment
E0205759,C00189,S034796,2025-05-01 10:42:14,Add_to_Cart,P0121,Desktop,Control
E0205760,C05924,S039692,2025-06-01 11:54:27,Add_to_Cart,P0036,Mobile,Treatment
E0205761,C07663,S041160,2025-07-31 04:30:25,Add_to_Cart,P0112,Tablet,Treatment
E0205762,C06855,S044758,2025-07-14 21:17:49,Add_to_Cart,P0044,Desktop,Control
E0205763,C09995,S017261,2025-08-28 18:44:35,Add_to_Cart,P0125,Mobile,Treatment
E0205764,C08298,S061809,2025-10-24 13:18:34,Add_to_Cart,P0151,Mobile,Control
E0205765,C06565,S109517,2025-12-19 19:00:24,Add_to_Cart,P0200,Mobile,Control
E0205766,C02264,S113727,2025-05-04 16:36:41,Add_to_Cart,P0066,Mobile,Treatment
E0205767,C09565,S106014,2025-03-20 23:08:48,Add_to_Cart,P0015,Mobile,Control
E0205768,C03974,S072050,2025-03-30 03:18:16,Add_to_Cart,P0153,Desktop,Control
E0205769,C09266,S034803,2025-06-09 06:39:11,Add_to_Cart,P0080,Mobile,Control
E0205770,C01823,S100499,2025-10-24 17:19:02,Add_to_Cart,P0142,Mobile,Control
E0205771,C09223,S070685,2025-03-05 01:19:15,Add_to_Cart,P0089,Mobile,Control
E0205772,C01332,S027275,2025-07-06 00:16:04,Add_to_Cart,P0087,Tablet,Control
E0205773,C03732,S113890,2025-02-11 11:09:29,Add_to_Cart,P0015,Mobile,Treatment
E0205774,C05281,S075834,2025-05-28 03:43:05,Add_to_Cart,P0194,Mobile,Control
E0205775,C01970,S090706,2025-04-08 03:07:07,Add_to_Cart,P0160,Mobile,Control
E0205776,C06132,S085538,2025-04-08 15:37:10,Add_to_Cart,P0180,Desktop,Treatment
E0205777,C01052,S077994,2025-01-11 19:32:54,Add_to_Cart,P0175,Desktop,Control
E0205778,C00565,S097018,2025-10-20 16:45:51,Add_to_Cart,P0191,Tablet,Control
E0205779,C05108,S098405,2025-06-18 17:34:31,Add_to_Cart,P0044,Mobile,Treatment
E0205780,C04420,S023873,2025-08-24 09:45:44,Add_to_Cart,P0167,Desktop,Control
E0205781,C07880,S077248,2025-09-19 11:59:27,Add_to_Cart,P0108,Mobile,Control
E0205782,C05709,S092439,2025-05-05 19:11:10,Add_to_Cart,P0059,Mobile,Control
E0205783,C01666,S099716,2025-03-26 12:01:41,Add_to_Cart,P0146,Desktop,Control
E0205784,C02852,S041090,2025-03-23 04:34:13,Add_to_Cart,P0060,Mobile,Control
E0205785,C08366,S080100,2025-02-03 00:39:18,Add_to_Cart,P0178,Mobile,Control
E0205786,C05237,S089510,2025-06-23 08:04:11,Add_to_Cart,P0117,Mobile,Control
E0205787,C00618,S109443,2025-09-10 23:49:56,Add_to_Cart,P0193,Desktop,Control
E0205788,C09263,S036868,2025-10-23 12:51:53,Add_to_Cart,P0153,Mobile,Treatment
E0205789,C04307,S079209,2025-11-21 23:56:32,Add_to_Cart,P0113,Desktop,Control
E0205790,C00696,S105585,2025-12-19 17:39:39,Add_to_Cart,P0132,Mobile,Control
E0205791,C06235,S062110,2025-10-27 20:57:19,Add_to_Cart,P0105,Desktop,Control
E0205792,C06147,S027766,2025-04-18 12:38:37,Add_to_Cart,P0165,Desktop,Treatment
E0205793,C00593,S084586,2025-07-22 12:48:41,Add_to_Cart,P0177,Mobile,Control
E0205794,C04579,S058734,2025-06-29 04:18:34,Add_to_Cart,P0151,Mobile,Treatment
E0205795,C07314,S076373,2025-09-07 03:35:07,Add_to_Cart,P0145,Mobile,Treatment
E0205796,C01354,S078712,2025-07-13 05:36:17,Add_to_Cart,P0037,Desktop,Treatment
E0205797,C08263,S100555,2025-04-05 02:53:03,Add_to_Cart,P0163,Mobile,Control
E0205798,C02120,S016744,2025-12-14 19:26:53,Add_to_Cart,P0196,Mobile,Control
E0205799,C01044,S090430,2025-01-28 11:16:32,Add_to_Cart,P0079,Mobile,Treatment
E0205800,C02780,S054959,2025-01-20 03:40:11,Add_to_Cart,P0005,Mobile,Control
E0205801,C06521,S046394,2025-01-12 16:03:33,Add_to_Cart,P0013,Desktop,Control
E0205802,C07187,S056916,2025-09-10 16:44:10,Add_to_Cart,P0042,Desktop,Control
E0205803,C01506,S101323,2025-07-19 22:17:18,Add_to_Cart,P0020,Mobile,Treatment
E0205804,C08755,S015479,2025-08-21 00:31:57,Add_to_Cart,P0042,Desktop,Treatment
E0205805,C04336,S008036,2025-12-20 16:28:43,Add_to_Cart,P0185,Mobile,Treatment
E0205806,C02862,S029069,2025-06-12 18:59:17,Add_to_Cart,P0022,Tablet,Treatment
E0205807,C03691,S019021,2025-07-20 14:16:39,Add_to_Cart,P0033,Mobile,Control
E0205808,C03655,S040027,2025-05-05 22:07:41,Add_to_Cart,P0152,Mobile,Control
E0205809,C04610,S081740,2025-09-03 14:03:57,Add_to_Cart,P0124,Tablet,Control
E0205810,C07400,S020559,2025-11-01 20:28:33,Add_to_Cart,P0081,Mobile,Control
E0205811,C00512,S069465,2025-09-05 09:07:09,Add_to_Cart,P0152,Mobile,Control
E0205812,C09381,S026438,2025-09-27 02:49:08,Add_to_Cart,P0091,Mobile,Treatment
E0205813,C04878,S033002,2025-05-09 00:46:32,Add_to_Cart,P0121,Mobile,Control
E0205814,C05204,S032934,2025-01-17 02:02:02,Add_to_Cart,P0184,Mobile,Treatment
E0205815,C01484,S011856,2025-02-10 16:48:17,Add_to_Cart,P0063,Mobile,Control
E0205816,C05354,S032287,2025-09-07 22:52:27,Add_to_Cart,P0174,Mobile,Control
E0205817,C01254,S061705,2025-02-10 07:59:22,Add_to_Cart,P0050,Mobile,Control
E0205818,C09138,S062696,2025-06-21 03:37:03,Add_to_Cart,P0071,Desktop,Control
E0205819,C03569,S114436,2025-03-13 00:11:10,Add_to_Cart,P0143,Mobile,Control
E0205820,C03094,S114561,2025-02-21 00:31:52,Add_to_Cart,P0072,Desktop,Treatment
E0205821,C03266,S076579,2025-05-30 01:33:53,Add_to_Cart,P0119,Mobile,Control
E0205822,C02185,S002245,2025-08-09 13:48:08,Add_to_Cart,P0198,Desktop,Control
E0205823,C07804,S061975,2025-02-03 23:25:38,Add_to_Cart,P0189,Desktop,Treatment
E0205824,C02166,S025682,2025-11-29 05:27:28,Add_to_Cart,P0165,Mobile,Control
E0205825,C01290,S036295,2025-07-01 16:08:18,Add_to_Cart,P0104,Mobile,Control
E0205826,C05754,S070149,2025-01-28 09:24:50,Add_to_Cart,P0139,Tablet,Control
E0205827,C01545,S025906,2025-07-23 16:18:42,Add_to_Cart,P0117,Mobile,Treatment
E0205828,C00398,S065995,2025-05-08 08:50:54,Add_to_Cart,P0059,Desktop,Treatment
E0205829,C02586,S097923,2025-03-07 18:26:37,Add_to_Cart,P0082,Mobile,Treatment
E0205830,C02972,S090589,2025-12-25 14:06:47,Add_to_Cart,P0016,Mobile,Treatment
E0205831,C02347,S030578,2025-11-14 22:46:42,Add_to_Cart,P0122,Mobile,Treatment
E0205832,C09491,S083852,2025-12-29 15:28:58,Add_to_Cart,P0067,Mobile,Control
E0205833,C01907,S026341,2025-09-12 13:10:16,Add_to_Cart,P0140,Mobile,Treatment
E0205834,C05167,S000162,2025-08-10 15:34:26,Add_to_Cart,P0154,Mobile,Treatment
E0205835,C04061,S107986,2025-02-26 21:33:10,Add_to_Cart,P0105,Mobile,Treatment
E0205836,C09190,S091660,2025-10-04 07:22:55,Add_to_Cart,P0178,Desktop,Control
E0205837,C05460,S099534,2025-01-30 22:07:54,Add_to_Cart,P0115,Desktop,Treatment
E0205838,C00848,S067559,2025-03-29 21:06:49,Add_to_Cart,P0077,Desktop,Treatment
E0205839,C07179,S085365,2025-03-15 13:07:41,Add_to_Cart,P0176,Desktop,Control
E0205840,C03467,S096520,2025-07-10 05:34:28,Add_to_Cart,P0185,Mobile,Treatment
E0205841,C01683,S037596,2025-05-29 05:15:12,Add_to_Cart,P0022,Mobile,Treatment
E0205842,C01235,S009877,2025-01-15 13:11:41,Add_to_Cart,P0028,Mobile,Control
E0205843,C00966,S104542,2025-05-17 11:30:42,Add_to_Cart,P0127,Desktop,Control
E0205844,C03444,S103266,2025-09-26 20:09:22,Add_to_Cart,P0051,Mobile,Control
E0205845,C00877,S028091,2025-02-15 15:42:09,Add_to_Cart,P0031,Mobile,Treatment
E0205846,C07337,S017221,2025-10-20 20:18:19,Add_to_Cart,P0098,Mobile,Control
E0205847,C06152,S109001,2025-04-18 04:20:26,Add_to_Cart,P0084,Mobile,Control
E0205848,C04404,S101541,2025-01-20 01:48:34,Add_to_Cart,P0023,Mobile,Control
E0205849,C00847,S000280,2025-06-02 18:04:31,Add_to_Cart,P0139,Mobile,Control
E0205850,C00912,S064104,2025-06-26 21:02:37,Add_to_Cart,P0144,Mobile,Control
E0205851,C02764,S007367,2025-11-24 17:14:36,Add_to_Cart,P0037,Mobile,Control
E0205852,C03084,S014321,2025-10-19 02:41:53,Add_to_Cart,P0112,Mobile,Control
E0205853,C08702,S055207,2025-09-08 14:47:44,Add_to_Cart,P0135,Mobile,Control
E0205854,C06801,S033252,2025-07-16 09:12:31,Add_to_Cart,P0167,Mobile,Control
E0205855,C01397,S085257,2025-09-12 21:48:57,Add_to_Cart,P0018,Mobile,Control
E0205856,C09000,S110421,2025-01-05 14:37:45,Add_to_Cart,P0025,Desktop,Control
E0205857,C09858,S011268,2025-05-23 11:37:09,Add_to_Cart,P0180,Mobile,Treatment
E0205858,C09735,S031773,2025-01-10 05:09:29,Add_to_Cart,P0012,Mobile,Control
E0205859,C08541,S070791,2025-01-02 10:57:12,Add_to_Cart,P0186,Mobile,Control
E0205860,C04226,S114543,2025-06-22 02:02:15,Add_to_Cart,P0014,Mobile,Control
E0205861,C04748,S113518,2025-12-30 04:35:25,Add_to_Cart,P0055,Desktop,Control
E0205862,C08587,S018388,2025-03-21 21:25:05,Add_to_Cart,P0021,Desktop,Control
E0205863,C01522,S042046,2025-09-01 01:37:36,Add_to_Cart,P0051,Mobile,Treatment
E0205864,C05125,S017197,2025-05-12 13:14:40,Add_to_Cart,P0050,Mobile,Treatment
E0205865,C08410,S009987,2025-06-29 13:33:42,Add_to_Cart,P0150,Desktop,Control
E0205866,C03187,S034451,2025-09-13 05:56:36,Add_to_Cart,P0150,Desktop,Control
E0205867,C07449,S056907,2025-08-23 04:03:27,Add_to_Cart,P0067,Mobile,Treatment
E0205868,C08681,S065353,2025-03-18 02:45:09,Add_to_Cart,P0032,Desktop,Treatment
E0205869,C06751,S105663,2025-02-27 21:23:59,Add_to_Cart,P0044,Mobile,Control
E0205870,C07191,S000778,2025-01-10 07:36:50,Add_to_Cart,P0052,Desktop,Control
E0205871,C00157,S068991,2025-09-12 06:30:47,Add_to_Cart,P0194,Desktop,Treatment
E0205872,C07860,S018490,2025-09-16 03:25:14,Add_to_Cart,P0067,Desktop,Treatment
E0205873,C09902,S033590,2025-11-17 16:12:03,Add_to_Cart,P0027,Desktop,Control
E0205874,C06156,S086733,2025-06-21 04:25:36,Add_to_Cart,P0087,Mobile,Control
E0205875,C00217,S080988,2025-08-05 17:51:15,Add_to_Cart,P0155,Mobile,Control
E0205876,C03106,S073310,2025-03-10 06:35:10,Add_to_Cart,P0181,Mobile,Treatment
E0205877,C04248,S086346,2025-06-23 12:39:32,Add_to_Cart,P0066,Mobile,Control
E0205878,C06417,S038009,2025-07-22 00:17:22,Add_to_Cart,P0176,Mobile,Treatment
E0205879,C01246,S087379,2025-04-21 08:27:15,Add_to_Cart,P0041,Desktop,Control
E0205880,C08004,S064361,2025-04-27 01:55:08,Add_to_Cart,P0184,Mobile,Treatment
E0205881,C02753,S003915,2025-07-06 18:44:10,Add_to_Cart,P0072,Mobile,Control
E0205882,C09913,S110691,2025-08-22 17:34:32,Add_to_Cart,P0038,Mobile,Control
E0205883,C03548,S002939,2025-06-12 02:24:13,Add_to_Cart,P0047,Mobile,Treatment
E0205884,C00154,S086364,2025-12-25 04:34:55,Add_to_Cart,P0155,Desktop,Control
E0205885,C09420,S077288,2025-12-10 19:38:52,Add_to_Cart,P0048,Mobile,Treatment
E0205886,C09512,S057326,2025-08-15 17:24:30,Add_to_Cart,P0143,Desktop,Treatment
E0205887,C05533,S053092,2025-05-24 20:14:08,Add_to_Cart,P0005,Mobile,Control
E0205888,C01084,S100520,2025-10-29 05:21:39,Add_to_Cart,P0135,Mobile,Treatment
E0205889,C05422,S077204,2025-04-21 22:24:38,Add_to_Cart,P0140,Mobile,Treatment
E0205890,C08393,S024552,2025-09-26 21:05:28,Add_to_Cart,P0004,Mobile,Treatment
E0205891,C03832,S113921,2025-03-22 16:48:52,Add_to_Cart,P0150,Desktop,Treatment
E0205892,C09355,S001221,2025-12-27 04:05:07,Add_to_Cart,P0135,Mobile,Treatment
E0205893,C04631,S008946,2025-07-29 08:18:22,Add_to_Cart,P0030,Tablet,Treatment
E0205894,C08444,S018590,2025-04-26 15:19:16,Add_to_Cart,P0141,Mobile,Treatment
E0205895,C02223,S095411,2025-05-05 23:01:21,Add_to_Cart,P0181,Desktop,Control
E0205896,C08984,S051162,2025-01-07 12:56:01,Add_to_Cart,P0164,Desktop,Treatment
E0205897,C03462,S101568,2025-09-01 04:40:21,Add_to_Cart,P0116,Mobile,Control
E0205898,C07303,S017578,2025-05-17 09:56:03,Add_to_Cart,P0005,Desktop,Treatment
E0205899,C05680,S092419,2025-06-10 01:02:09,Add_to_Cart,P0119,Mobile,Treatment
E0205900,C08346,S114374,2025-08-15 03:09:43,Add_to_Cart,P0125,Mobile,Treatment
E0205901,C08948,S001052,2025-09-19 08:50:03,Add_to_Cart,P0094,Desktop,Treatment
E0205902,C00743,S084681,2025-09-24 06:57:28,Add_to_Cart,P0101,Mobile,Treatment
E0205903,C05305,S020683,2025-06-02 18:46:11,Add_to_Cart,P0134,Mobile,Treatment
E0205904,C07659,S031960,2025-03-24 17:07:04,Add_to_Cart,P0015,Desktop,Control
E0205905,C04332,S095551,2025-03-20 01:52:42,Add_to_Cart,P0092,Desktop,Control
E0205906,C02894,S096604,2025-07-10 11:17:27,Add_to_Cart,P0050,Desktop,Treatment
